year,state,y_votes_percent,real_gdp,houserep_votes_percent
1988,IOWA,55.14848114008251,59479.1,48.88582942873007
1988,NEW YORK,53.42205263918794,595325.6,56.06620727150442
1988,SOUTH DAKOTA,46.8076211914141,13732.7,71.73694199720437
1988,IDAHO,36.71217714936695,18284.0,49.357405826286744
1988,MONTANA,47.01181027861571,14496.6,52.9403067217572
1988,NORTH CAROLINA,41.84246213144999,155810.6,55.84350671370044
1988,CALIFORNIA,48.19268946362411,848272.5,54.22735511349024
1988,OKLAHOMA,41.61018772755833,66539.7,52.875958837598816
1988,PENNSYLVANIA,48.83045300466226,279974.6,58.32554526992477
1988,MISSOURI,48.00308831902278,121171.3,55.79945682254308
1988,DELAWARE,43.75881040413072,23599.2,67.51664058469109
1988,WEST VIRGINIA,52.376893197620575,30865.1,76.79073620376413
1988,OHIO,44.525935349749254,256727.3,49.70593662861503
1988,TENNESSEE,41.781359498029225,109796.1,61.14406564833525
1988,INDIANA,39.87400887506799,123242.1,51.738477837768485
1988,ALABAMA,40.254431601911094,82507.5,62.55890342610046
1988,ARKANSAS,42.80835728688489,43158.4,58.28565109973082
1988,KENTUCKY,44.14623218821146,75562.1,48.6293465459715
1988,MASSACHUSETTS,53.98258893318696,194619.3,77.82331886554799
1988,WISCONSIN,51.82346629456104,111179.6,50.934409307881765
1988,ILLINOIS,48.95072300364114,314484.6,53.39717954696899
1988,OREGON,52.383680797597954,60567.8,65.008975167887
1988,KANSAS,43.27249829781352,58843.1,39.34886515425426
1988,SOUTH CAROLINA,37.927854435581686,70664.2,55.56934997290543
1988,CONNECTICUT,47.41884954356701,119046.6,49.38463643930459
1988,HAWAII,54.80627598015892,34587.0,69.5488674523022
1988,NEVADA,39.18141083541434,31701.4,52.579228282059816
1988,WYOMING,38.575123577422694,13049.8,32.323861914374106
1988,VERMONT,48.218286923275556,12521.0,31.420907068144484
1988,TEXAS,43.65366706886273,413113.5,59.86641357089326
1988,FLORIDA,38.747928354148414,286785.8,46.9688693805979
1988,MAINE,44.228981296531686,27344.2,49.8182755649142
1988,NEBRASKA,39.4459145058286,36304.2,35.02846241892407
1988,UTAH,32.612125168099276,34412.9,43.268810121444695
1988,LOUISIANA,44.80870767605027,108141.7,43.243559947659314
1988,NEW JERSEY,43.098842386464824,248031.0,48.626083222805036
1988,RHODE ISLAND,55.87787055331063,25528.0,35.87523082195635
1988,NEW HAMPSHIRE,36.76636727286612,28319.4,41.20448925598201
1988,ALASKA,37.83668256574661,27843.4,37.34543527504728
1988,COLORADO,46.04617561850285,85880.0,49.17634241482294
1988,MARYLAND,48.53556976888299,131777.4,60.02386955920112
1988,VIRGINIA,39.64105394241759,164557.5,42.67950728312697
1988,NEW MEXICO,47.490084259514646,27463.6,46.94760620560966
1988,GEORGIA,39.796383655239644,158945.8,66.70073437948521
1988,ARIZONA,39.2565084690075,80258.3,29.58059647439256
1988,MICHIGAN,46.02195003994486,230563.1,53.1955944636545
1988,NORTH DAKOTA,43.40464427213233,12023.0,71.56279245130581
1988,MISSISSIPPI,39.478917044817216,44252.2,66.36059369770418
1988,WASHINGTON,50.80771175458582,127671.5,57.09154762798704
2020,IOWA,45.816736915362945,169420.3,47.00475861894605
2020,NEW YORK,61.71683489301225,1420141.0,63.66752688439111
2020,IDAHO,34.12285707492213,73655.4,31.279194453421077
2020,MONTANA,41.6028199079519,46158.1,43.6136450161178
2020,NORTH CAROLINA,49.31581746681328,499517.5,50.275885409905115
2020,CALIFORNIA,64.90891136066757,2663665.9,66.27383922930247
2020,OKLAHOMA,33.059960503093485,190893.8,31.300027764874933
2020,PENNSYLVANIA,50.58920525934906,683773.9,49.36657979938067
2020,MISSOURI,42.164179355598556,282654.2,40.47263974487218
2020,DELAWARE,59.62674416498447,62056.2,58.89437265317912
2020,WEST VIRGINIA,30.201467686077972,69711.6,32.437257856644564
2020,OHIO,45.923302352297284,589897.7,42.975695723309094
2020,TENNESSEE,38.172229627933646,316325.3,39.613736889026484
2020,INDIANA,41.80495199255704,329863.3,40.730919817864866
2020,ALABAMA,37.08862516664528,196906.1,30.06729977612836
2020,ARKANSAS,35.78756672201685,114943.5,28.520795235559667
2020,KENTUCKY,36.79989709973703,185535.1,35.03024460043736
2020,MASSACHUSETTS,67.11554954014815,498577.0,78.02986990495654
2020,WISCONSIN,50.319063266533995,291715.8,48.53274557243182
2020,ILLINOIS,58.65904373280692,737643.6,58.12968088232033
2020,OREGON,58.30715698544173,212849.7,57.07227618360437
2020,KANSAS,42.50657174436865,156770.1,41.799909387948595
2020,SOUTH CAROLINA,44.073391250417906,208480.5,43.25392059315127
2020,CONNECTICUT,60.195049088077845,235888.6,60.183989803712045
2020,HAWAII,65.03266464651489,70625.2,69.5643136847348
2020,NEVADA,51.22311734004381,145219.1,51.21979939246687
2020,WYOMING,27.519565624414902,36256.7,26.38679708927184
2020,VERMONT,68.29918655280656,28648.5,71.36471073367657
2020,TEXAS,47.16927876322047,1734321.1,45.241604174664396
2020,FLORIDA,48.305245337858445,944000.8,47.469728039802334
2020,MINNESOTA,53.63951364856667,326635.6,42.67193812322723
2020,MAINE,54.670404582003975,58757.3,57.95475609665676
2020,NEBRASKA,40.215947753398275,117664.9,35.77693107943796
2020,UTAH,39.30639487814837,171370.1,36.68154627044435
2020,LOUISIANA,40.53555954370895,222296.8,34.68460177666306
2020,NEW JERSEY,58.07128358679484,535794.9,57.94218624313269
2020,RHODE ISLAND,60.59935988395926,51415.1,73.99143256100159
2020,NEW HAMPSHIRE,53.74834772159504,75543.1,53.89678881162591
2020,ALASKA,44.73815127615069,50161.0,45.41595877061895
2020,COLORADO,56.93831949230015,346011.3,54.9194387204396
2020,MARYLAND,67.02904704709233,353052.5,65.03949484679808
2020,VIRGINIA,55.15468699939991,473817.5,52.398393252385326
2020,NEW MEXICO,55.51849015171974,92696.5,54.86931240295407
2020,GEORGIA,50.11932966290865,536693.0,49.00371353654204
2020,ARIZONA,50.15683167912931,320550.6,49.85926457708684
2020,MICHIGAN,51.41355934440946,445682.6,50.6656668691891
2020,MISSISSIPPI,41.61501417261114,99667.5,34.288827752014505
2020,WASHINGTON,59.92550318479069,532861.9,60.22854542909142
1992,IOWA,53.73252911356214,66861.6,40.319665821020195
1992,NEW YORK,62.11082540422493,585395.4,55.40580001455353
1992,SOUTH DAKOTA,47.73896623166135,16279.3,72.02178778819516
1992,IDAHO,40.33851697884342,22021.9,49.08087140143115
1992,MONTANA,51.7240571248753,16566.0,51.79782394776254
1992,NORTH CAROLINA,49.541535720813286,171222.8,51.57837034784836
1992,CALIFORNIA,58.51672876937908,891630.9,55.512621125709835
1992,OKLAHOMA,44.37788169738132,69025.2,60.25385096918752
1992,PENNSYLVANIA,55.548529461015306,298365.5,56.114991893266115
1992,MISSOURI,56.50696610031356,127857.2,55.057304465263854
1992,DELAWARE,55.19799270472529,27177.7,43.41665958005346
1992,WEST VIRGINIA,57.76883808194075,32880.3,78.10547656520927
1992,OHIO,51.168163346954515,275324.1,50.50502984867831
1992,TENNESSEE,52.59803664707596,123167.1,54.48220882441322
1992,INDIANA,46.16510546606123,136438.5,54.70771067819071
1992,ALABAMA,46.178873540097015,89813.9,58.20311408408508
1992,ARKANSAS,59.992267066122515,49260.3,59.53959711913769
1992,KENTUCKY,51.86877769476605,83287.8,53.073027465727584
1992,MASSACHUSETTS,62.09222867120157,186430.3,63.93046934873967
1992,WISCONSIN,52.79450850211545,123617.0,48.79550756991723
1992,ILLINOIS,58.588218212246794,336296.0,56.08419651298738
1992,OREGON,56.63389151659282,68518.6,59.859046068029755
1992,KANSAS,46.45894441238242,63062.0,45.216569313938706
1992,SOUTH CAROLINA,47.64315457275972,78505.0,46.537773010525775
1992,CONNECTICUT,54.12511670742668,119831.9,41.78763107368435
1992,HAWAII,56.719977730821306,40834.4,76.15724043675952
1992,NEVADA,51.824777519617726,40563.9,53.44950345004779
1992,WYOMING,46.20797657060343,14326.8,40.46941975953999
1992,VERMONT,60.254201358506904,13562.3,20.405751969225133
1992,TEXAS,47.7578368341145,461815.7,51.09314119020389
1992,FLORIDA,48.803158910419015,317416.4,47.33560612718822
1992,MAINE,56.05587286454831,27175.6,56.64263966667602
1992,NEBRASKA,38.688269567668435,42241.9,39.86035830673894
1992,UTAH,36.24642088601967,39563.8,47.774421265936624
1992,LOUISIANA,52.66513786041564,102935.3,41.67874744182576
1992,NEW JERSEY,51.420318352093446,256964.6,47.406807414819845
1992,RHODE ISLAND,61.84372281820818,25369.5,50.8667924189347
1992,NEW HAMPSHIRE,50.7965513554495,28486.3,53.93980948053424
1992,ALASKA,43.42573796132983,26150.7,47.789494321444074
1992,COLORADO,52.80206552282498,97058.4,47.7163430850605
1992,MARYLAND,58.299900039217654,134748.0,52.93988971779296
1992,VIRGINIA,47.44498706585656,175795.3,50.12921069526745
1992,NEW MEXICO,55.14215676975641,33855.3,49.52528885982123
1992,GEORGIA,50.342128451096634,176730.9,54.869298374777664
1992,ARIZONA,48.69809601698806,90282.0,44.036059662846235
1992,MICHIGAN,54.61515964697112,235240.6,50.76867840493194
1992,NORTH DAKOTA,42.12529522709123,14175.9,59.03876671956473
1992,MISSISSIPPI,45.071510532615804,48317.4,71.01937175440383
1992,WASHINGTON,57.59170107251122,150244.8,57.557370502723195
2012,IOWA,52.959351928100176,158538.4,51.530530551901
2012,NEW YORK,66.04269487027739,1328233.5,66.68265039531074
2012,SOUTH DAKOTA,40.78150086180476,43901.5,42.55026575067302
2012,IDAHO,33.578613156424666,58323.9,33.86331897820068
2012,MONTANA,42.96576813611854,42340.9,44.512572571659426
2012,NORTH CAROLINA,48.965965096995,445095.3,50.93203481372161
2012,CALIFORNIA,61.872811163296625,2113096.4,62.00519764164454
2012,OKLAHOMA,33.22768025698344,174874.4,32.38046837269057
2012,PENNSYLVANIA,52.73193400189183,647925.9,50.758302553524885
2012,MISSOURI,45.22133324662003,271535.1,43.34081776442624
2012,DELAWARE,59.44695491927816,62354.6,65.82554188943612
2012,WEST VIRGINIA,36.32570236795726,70322.2,40.087221721545355
2012,OHIO,51.51405676924949,545740.1,47.93499129081524
2012,TENNESSEE,39.64892847370595,286341.5,36.772180095333724
2012,INDIANA,44.799625402672696,300513.9,45.806341944117705
2012,ALABAMA,38.78377146656229,189245.5,35.986201184979464
2012,ARKANSAS,37.84559464877038,108492.1,32.341109192761586
2012,KENTUCKY,38.45722760619509,178143.7,39.98911422240858
2012,MASSACHUSETTS,61.785680749060006,442916.9,74.88916508382492
2012,WISCONSIN,53.46342998287241,277107.1,50.755529485319684
2012,ILLINOIS,58.57752339211691,726399.1,55.41130804278282
2012,OREGON,56.27116717874738,174611.0,57.994539233306405
2012,KANSAS,38.886673254746945,141818.2,20.87644663134313
2012,SOUTH CAROLINA,44.69174529543463,177618.1,41.03791256780362
2012,CONNECTICUT,58.772577476907095,240911.9,64.32088367959342
2012,HAWAII,71.70384850107442,71905.3,67.45128852011294
2012,NEVADA,53.407542163346534,129312.9,49.784251039757336
2012,WYOMING,28.839365988478573,38855.4,25.69936391027787
2012,VERMONT,68.24725882639062,29241.3,75.54057137063043
2012,TEXAS,41.99210278489362,1421180.1,39.976040665820136
2012,FLORIDA,50.44225213936623,778545.0,46.99318153420606
2012,MINNESOTA,53.94122646169819,298328.3,41.81279858936505
2012,MAINE,57.85992139357711,53679.7,61.66307053463457
2012,NEBRASKA,38.870609731774636,102725.9,35.75839951327806
2012,UTAH,25.373811104852518,129512.5,33.3588772472644
2012,LOUISIANA,41.25317438588602,235384.7,23.910660044454296
2012,NEW JERSEY,58.951965550585776,517195.9,55.64369325310904
2012,RHODE ISLAND,64.01674597888213,51583.0,58.965040990357444
2012,NEW HAMPSHIRE,52.83375197825811,68498.1,52.2441580174114
2012,ALASKA,42.684709518439625,58283.6,30.9171845814863
2012,COLORADO,52.747988314202516,276823.1,48.56914434638564
2012,MARYLAND,63.32172578690598,332523.5,65.66562778984823
2012,VIRGINIA,51.96737668876448,445973.6,49.03964009855582
2012,NEW MEXICO,55.295204646908694,87925.2,55.15508362313804
2012,GEORGIA,46.04335090194328,447764.7,40.779129105336466
2012,ARIZONA,45.38661977629681,271440.0,45.557973249073804
2012,MICHIGAN,54.80053207117788,422691.2,52.73151219684565
2012,MISSISSIPPI,44.19810080121222,100448.4,36.89558963725737
2012,WASHINGTON,57.62829827062185,400530.6,54.443818344750596
1996,IOWA,55.733388923732726,78834.1,45.047912788072786
1996,NEW YORK,67.7320293812358,634106.9,58.873552678635
1996,SOUTH DAKOTA,48.06641460486553,19409.8,39.07530888409492
1996,IDAHO,39.20097242428407,28927.3,40.02448739850345
1996,MONTANA,48.312589549275835,18341.9,45.153962187994026
1996,NORTH CAROLINA,47.47001333026536,206757.1,45.88356066427337
1996,CALIFORNIA,57.21626523096894,978299.5,52.30404360118783
1996,OKLAHOMA,45.59939089329422,77537.6,37.32017429027688
1996,PENNSYLVANIA,55.16120536083255,330321.0,52.1753387205011
1996,MISSOURI,53.54703747642815,150267.7,57.258959336531255
1996,DELAWARE,58.623656632569954,30503.0,28.30297293642668
1996,WEST VIRGINIA,58.35466517610786,37749.6,87.76092716246018
1996,OHIO,53.59694918172054,315188.8,48.11670542615477
1996,TENNESSEE,51.286642341860556,145391.2,49.0941535680558
1996,INDIANA,46.85159364495435,160020.4,45.633619855047954
1996,ALABAMA,46.266128846311055,101379.3,45.509517467188324
1996,ARKANSAS,59.35282486475548,58346.3,46.446023024195014
1996,KENTUCKY,50.52905118434285,97781.4,40.982336835814145
1996,MASSACHUSETTS,68.63782540541509,214298.8,67.01085340689893
1996,WISCONSIN,55.91919666145018,144558.3,47.456995442412286
1996,ILLINOIS,59.60509218545777,389704.0,55.57219754110374
1996,OREGON,54.69311571965822,93489.0,56.51202281397887
1996,KANSAS,39.92763445201585,70361.2,41.823782390048514
1996,SOUTH CAROLINA,46.888024078014546,91716.2,33.5752301782939
1996,CONNECTICUT,60.36350688231274,131912.8,55.20811926729442
1996,HAWAII,64.27615180824881,39132.4,59.06383030039917
1996,NEVADA,50.58653135524704,55724.7,40.99168653123184
1996,WYOMING,42.51208256510402,15968.0,42.49484454314721
1996,VERMONT,63.18283038406202,14838.9,22.302084210723343
1996,TEXAS,47.33937661787773,562107.5,45.30605519321609
1996,FLORIDA,53.1549611951064,376851.4,43.55299658610817
1996,MINNESOTA,59.38068927137576,147642.6,56.86712262082062
1996,MAINE,62.662120416855316,29627.0,64.22558494835653
1996,NEBRASKA,39.44517749921697,49276.3,31.234883475757794
1996,UTAH,37.980512180743865,52980.3,40.625941386581744
1996,LOUISIANA,56.56083827159215,121488.9,71.37920439096048
1996,NEW JERSEY,59.9667932033127,283608.1,49.14315172129473
1996,RHODE ISLAND,69.00421338749841,27006.3,69.0876200594375
1996,NEW HAMPSHIRE,55.61163171068921,34858.3,47.264952518465044
1996,ALASKA,39.57149749416618,27271.2,38.006144283494386
1996,COLORADO,49.240792369772564,123144.2,41.73785346782916
1996,MARYLAND,58.63842348627239,147889.3,53.49321249849739
1996,VIRGINIA,48.939405492933105,201703.0,47.89742781363926
1996,NEW MEXICO,54.02413056103159,44604.5,50.956860018229484
1996,GEORGIA,49.36773080144583,223306.9,46.74546721197421
1996,ARIZONA,51.22377115185426,120868.5,39.4282676201842
1996,MICHIGAN,57.324413366696774,273562.9,53.67538566017201
1996,NORTH DAKOTA,46.08868099415835,16508.3,56.02455544509645
1996,MISSISSIPPI,47.252776245412896,58229.6,44.884899220463566
1996,WASHINGTON,57.19465284478128,169161.8,52.53599496224005
2000,IOWA,50.16277918751817,121924.2,42.56663923059432
2000,NEW YORK,63.57599158301068,1092188.2,57.71907499713457
2000,SOUTH DAKOTA,38.38528742762614,29386.1,25.31350596630942
2000,IDAHO,29.151509544255994,47295.4,29.967368421052633
2000,MONTANA,36.34363802133028,31241.1,47.32840212362571
2000,NORTH CAROLINA,43.53600301849695,356912.5,44.07020217796003
2000,CALIFORNIA,56.20298999907179,1696172.4,54.8733177318638
2000,OKLAHOMA,38.919328777881084,124227.6,32.43772713051431
2000,PENNSYLVANIA,52.14847871680315,538790.2,50.55642013679706
2000,MISSOURI,48.288051343249336,244705.9,50.006514818571105
2000,DELAWARE,56.740064785288446,56550.2,31.298311627228053
2000,WEST VIRGINIA,46.75792598406259,61665.7,79.46022400024171
2000,OHIO,48.16127777933392,509949.2,48.424100036983916
2000,TENNESSEE,48.03713321482099,233732.2,45.22705738662591
2000,INDIANA,41.995217467418065,264121.7,45.52502458541515
2000,ALABAMA,42.39305807866891,157221.3,36.38205124171373
2000,ARKANSAS,47.19931048957919,89871.7,56.183193072711546
2000,KENTUCKY,42.272384734323424,151495.1,40.51095180025197
2000,MASSACHUSETTS,64.78934376063381,358121.5,85.13922057245699
2000,WISCONSIN,50.115068303157805,232411.7,47.527700612128214
2000,ILLINOIS,56.18001031583959,640723.4,56.26428004714537
2000,OREGON,50.235891985530564,137400.6,56.55713246075209
2000,KANSAS,39.083092536471916,114030.5,33.35250646330954
2000,SOUTH CAROLINA,41.837893932349736,150156.4,41.752943467545236
2000,CONNECTICUT,59.25565804885452,216157.6,54.20752818378729
2000,HAWAII,59.82729628042934,55891.1,66.62483296615984
2000,NEVADA,48.14316150032757,105635.4,40.4597899707053
2000,WYOMING,29.01769435968296,27435.0,29.94676175142973
2000,VERMONT,55.4403508967734,23016.8,22.30062037521489
2000,TEXAS,39.04372985143706,995661.2,48.836597014862875
2000,FLORIDA,49.99539059196645,642708.2,40.933429056475276
2000,MAINE,52.74784154100042,48490.2,67.50430880945878
2000,NEBRASKA,34.82051913791498,76368.1,26.794355566790653
2000,UTAH,28.27449456867586,92498.4,41.67052888460513
2000,LOUISIANA,46.06075403365277,205722.6,32.49676540318617
2000,NEW JERSEY,58.211409416720926,471426.9,52.53856625097294
2000,RHODE ISLAND,65.64911606759932,45178.6,73.43221433853775
2000,NEW HAMPSHIRE,49.33219980478119,56779.4,44.055105324535376
2000,ALASKA,32.06305143627081,39406.6,19.2063801146321
2000,COLORADO,45.51408005672097,231589.8,33.866754603002946
2000,MARYLAND,58.432298942454295,250771.7,55.33652542196074
2000,VIRGINIA,45.85276369416675,348327.0,48.369086556201346
2000,NEW MEXICO,50.03192602930914,71652.8,52.25003398053177
2000,GEORGIA,44.01624637709734,389727.3,37.99357065942952
2000,ARIZONA,46.71740083286014,208439.5,39.491945143724465
2000,MICHIGAN,52.634606481734096,438463.8,54.92657767571895
2000,NORTH DAKOTA,35.272603429383715,24706.0,54.29596586501164
2000,MISSISSIPPI,41.39451516075371,88077.5,51.410747067425866
2000,WASHINGTON,52.94477100940541,311209.9,55.52635343792911
2004,IOWA,49.66332073728709,139978.1,43.158408952561125
2004,NEW YORK,59.829790656446114,1144125.1,61.01078018464938
2004,SOUTH DAKOTA,39.08670919890631,34269.6,53.751875032328144
2004,IDAHO,30.677261816635696,51815.1,29.883338632417114
2004,MONTANA,39.49992382433665,35528.6,33.72992156263175
2004,NORTH CAROLINA,43.75802799815888,389210.1,48.92664653771834
2004,CALIFORNIA,55.041320452822454,1850904.5,55.29954678649527
2004,OKLAHOMA,34.42959833524394,138096.8,30.776101172252627
2004,PENNSYLVANIA,51.25828209706239,584328.3,49.13907833655476
2004,MISSOURI,46.38028733456015,259741.4,45.47953605057273
2004,DELAWARE,53.8315062450916,60069.9,30.059085454969377
2004,WEST VIRGINIA,43.52028937025452,64159.8,57.8193247016444
2004,OHIO,48.941255995210796,534064.6,48.68813211132807
2004,TENNESSEE,42.81455454525927,260553.5,47.061675133848354
2004,INDIANA,39.57652375034154,287655.9,41.96446460216206
2004,ALABAMA,37.10222864771775,176625.0,39.61926802014673
2004,ARKANSAS,45.06425174833222,101733.6,54.370005393887695
2004,KENTUCKY,39.992380084526076,164650.2,37.17804162364832
2004,MASSACHUSETTS,62.74285551299189,379086.1,82.55711012602882
2004,WISCONSIN,50.19180327426925,256167.4,49.776638601912595
2004,ILLINOIS,55.20863404955345,676805.9,54.07925167613412
2004,OREGON,52.10862577445008,152001.1,55.54924519898928
2004,KANSAS,37.132901218917766,119391.6,34.83818344850931
2004,SOUTH CAROLINA,41.363541740250795,164083.4,34.75726379579994
2004,CONNECTICUT,55.274947560584124,233426.5,55.50311122350303
2004,HAWAII,54.40444800293027,63318.1,63.82324341318022
2004,NEVADA,48.6824042751385,127325.6,44.24885008805722
2004,WYOMING,29.687296826828295,31695.7,43.0808803253826
2004,VERMONT,60.30100213925116,26855.2,22.598092856026263
2004,TEXAS,38.48980810289008,1109477.0,40.288770270990454
2004,FLORIDA,47.47632042433121,769140.5,39.99414276998169
2004,MAINE,54.58301641030861,54256.0,59.63311905813937
2004,NEBRASKA,33.1526627404053,85987.1,30.932326108992616
2004,UTAH,26.653560839877958,102846.7,40.999466005163086
2004,LOUISIANA,42.669058730756504,232712.8,37.992684027535006
2004,NEW JERSEY,53.370536318842206,498245.2,53.1921626017868
2004,RHODE ISLAND,60.57751057587814,50513.8,71.2042378649563
2004,NEW HAMPSHIRE,50.690288620137316,64408.6,38.075774396822666
2004,ALASKA,36.773717018753686,44055.0,23.930215134325163
2004,COLORADO,47.63377044175737,240747.6,50.08675881351787
2004,MARYLAND,56.56571308191792,290284.6,59.39326773298198
2004,VIRGINIA,45.86630328646994,392941.3,36.019987263294595
2004,NEW MEXICO,49.59966411364512,83038.7,51.824075507772264
2004,GEORGIA,41.645767303590446,428555.2,38.5339411204025
