year,state,def_mt_2,def_mt_1
1992,ARIZONA,5.8119896473949995,6.960366361778214
1992,ARKANSAS,5.129819495474064,7.177285516713083
1992,CALIFORNIA,6.076924318122323,7.820466261522263
1992,COLORADO,5.852170622098307,7.702984643338451
1992,CONNECTICUT,6.76426379899262,8.49151868248137
1992,DELAWARE,9.490286752967902,7.576227102304989
1992,FLORIDA,6.36886830284662,7.539991058665563
1992,GEORGIA,6.29066950295234,7.0076463122483945
1992,HAWAII,6.5401461317291965,7.180749519136942
1992,IDAHO,4.911434732589259,6.819992316519685
1992,ILLINOIS,5.745524220277165,7.382320395245046
1992,INDIANA,5.702080005507781,7.118511714535747
1992,IOWA,4.6349903767052725,7.155173787039448
1992,KANSAS,5.534807773069272,7.735321375617921
1992,KENTUCKY,6.415540025772493,6.86905932404569
1992,LOUISIANA,2.301855949124554,12.191018549206479
1992,MAINE,6.419824738741897,7.638605647128394
1992,MARYLAND,7.052052674462805,7.81887706167772
1992,MASSACHUSETTS,6.8293976159122805,7.907683462068937
1992,MICHIGAN,7.151352651499732,7.3901747054199385
1992,MINNESOTA,5.556557387621308,7.459995100450767
1992,MISSISSIPPI,5.414918222400589,7.6097995047590405
1992,MISSOURI,6.467301082224797,7.166575724598934
1992,MONTANA,4.55644738174501,6.8229727718276845
1992,NEBRASKA,4.61482412089369,7.283066051039144
1992,NEVADA,5.833956473247182,6.542806755448183
1992,NEW HAMPSHIRE,6.015708246379159,7.650496705615661
1992,NEW JERSEY,6.148586404628054,7.775770348171007
1992,NEW MEXICO,4.067567973086672,8.459621140579676
1992,NEW YORK,7.267960611807234,7.91864516643499
1992,NORTH CAROLINA,7.943582495290058,8.062584507360683
1992,NORTH DAKOTA,4.031591871120077,7.860150665365628
1992,OHIO,6.064241960955474,7.329819573290819
1992,OKLAHOMA,4.590580035695013,8.865868585252223
1992,OREGON,6.118349787800748,7.4628436291495515
1992,PENNSYLVANIA,6.5464637435272754,7.741163069929824
1992,RHODE ISLAND,6.9610663967021535,8.025620362190878
1992,SOUTH CAROLINA,5.828946343488184,6.596023445309007
1992,SOUTH DAKOTA,5.226649896211977,6.807008577935902
1992,TENNESSEE,6.300089326788916,7.192895583632342
1992,TEXAS,4.049623933424873,9.359018548962684
1992,UTAH,5.675682157194317,7.243472458107325
1992,VERMONT,5.436136244441836,7.0131414895864275
1992,VIRGINIA,7.9405153857674105,7.643760681476408
1992,WASHINGTON,7.08101621785675,7.732152614291921
1992,WEST VIRGINIA,4.467479690624865,5.601315080262803
1992,WISCONSIN,5.4317618725801875,7.533465969962871
1992,WYOMING,-1.0083408923146298,10.332452678657699
1996,ALABAMA,3.9414721776428463,5.0415749525831055
1996,ALASKA,8.76996580702427,3.5967856452187696
1996,ARIZONA,2.567909097587129,5.279098879623545
1996,ARKANSAS,3.6652738131437435,4.885972624723034
1996,CALIFORNIA,3.5252272324853395,5.138388146755313
1996,COLORADO,3.9904207633551625,5.118012067068123
1996,CONNECTICUT,4.700193777610218,5.921899558123922
1996,DELAWARE,7.187764428984811,5.801106590352023
1996,FLORIDA,3.9543310978217505,5.570466869734969
1996,GEORGIA,3.8222454971327258,4.769096293149833
1996,HAWAII,4.372694159779056,5.498466041584504
1996,IDAHO,1.4867242659494684,5.128854253480242
1996,ILLINOIS,3.2011406113038543,4.716636288258069
1996,INDIANA,2.9756058255079543,5.1306421948598135
1996,IOWA,3.3183629442542273,4.576700570257897
1996,KANSAS,4.297884699035115,5.134063442796721
1996,KENTUCKY,2.6614185880847963,3.3934201494765004
1996,LOUISIANA,6.199804094942207,4.287464779815675
1996,MAINE,4.383174300764825,5.667888320288217
1996,MARYLAND,4.516328296845495,5.7651132309459285
1996,MASSACHUSETTS,3.963019511647059,5.267218150652031
1996,MICHIGAN,3.535852982362897,5.874118381219562
1996,MINNESOTA,3.8542668957529447,5.324430826219517
1996,MISSISSIPPI,2.982554235681034,5.194573499764554
