year,state,avg_inc
1976,DELAWARE,0.9302719436871554
1976,DISTRICT OF COLUMBIA,0.8553894848638777
1976,FLORIDA,0.8156013512279126
1976,GEORGIA,1.093492346071101
1976,HAWAII,0.6300142696796129
1976,IDAHO,0.9327685544327391
1976,ILLINOIS,0.8903490904244915
1976,INDIANA,1.1722746104559478
1976,IOWA,0.6136146512075058
1976,KANSAS,0.8510996565499029
1976,KENTUCKY,1.1034014975061623
1976,LOUISIANA,1.2150005006327458
1976,MAINE,1.3562852037571238
1976,MARYLAND,0.9239586939427946
1976,MASSACHUSETTS,0.8647511259082252
1976,MICHIGAN,1.2448459966333258
1976,MINNESOTA,0.8017570050796285
1976,MISSISSIPPI,1.3616165331484797
1976,MISSOURI,0.986614881117398
1976,MONTANA,0.6706585847225499
1976,NEBRASKA,0.4611301370960108
1976,NEVADA,0.972815953236883
1976,NEW HAMPSHIRE,1.196617626147578
1976,NEW JERSEY,0.9209740410581091
1976,NEW MEXICO,0.9429956425302422
1976,NEW YORK,0.6875840486321394
1976,NORTH CAROLINA,1.099160560752166
1976,NORTH DAKOTA,-0.3386317197391575
1976,OHIO,1.0836271101075434
1976,OKLAHOMA,0.9164065914369024
1976,OREGON,1.1374632526739203
1976,PENNSYLVANIA,1.0120925798229097
1976,RHODE ISLAND,0.9647878338080229
1976,SOUTH CAROLINA,1.1473145963940778
1976,SOUTH DAKOTA,-0.20561726835445215
1976,TENNESSEE,1.1407031382360877
1976,TEXAS,1.072575824859845
1976,UTAH,1.0923713392030354
1976,VERMONT,1.0833033470450282
1976,VIRGINIA,0.9646554797214879
1976,WASHINGTON,0.9428563317959604
1976,WEST VIRGINIA,1.0439488081356751
1976,WISCONSIN,1.037120536587599
1976,WYOMING,0.7293560989661607
1977,ALABAMA,0.987367253610616
1977,ALASKA,0.28746549103859653
1977,ARIZONA,0.9536139418184542
1977,ARKANSAS,1.0402957972261317
1977,CALIFORNIA,0.9441724045673672
1977,COLORADO,0.9615200799523604
1977,CONNECTICUT,1.068744822137857
1977,DELAWARE,0.7885322546233642
1977,DISTRICT OF COLUMBIA,1.004866071073507
1977,FLORIDA,1.035977766707008
1977,GEORGIA,0.9671772875419649
1977,HAWAII,0.5938085713113495
1977,IDAHO,0.6696522367093172
1977,ILLINOIS,1.0133824305224692
1977,INDIANA,1.089579536977947
1977,IOWA,1.076739167348273
1977,KANSAS,0.8943221041933347
1977,KENTUCKY,1.1919890020042345
1977,LOUISIANA,1.0930596434407303
1977,MAINE,0.7989096085010194
1977,MARYLAND,0.8407292353736828
1977,MASSACHUSETTS,0.9677228088570189
1977,MICHIGAN,1.2708865070734099
1977,MINNESOTA,1.276583841797163
1977,MISSISSIPPI,1.1205111180795368
1977,MISSOURI,1.1198185130145033
1977,MONTANA,0.702592485835396
1977,NEBRASKA,0.8723078778786864
1977,NEVADA,1.087900040727674
1977,NEW HAMPSHIRE,1.0713192023211748
1977,NEW JERSEY,1.0051048239521965
1977,NEW MEXICO,1.0113994377650481
1977,NEW YORK,0.9274278457531704
1977,NORTH CAROLINA,0.9010077946552508
1977,NORTH DAKOTA,0.36590686541309037
1977,OHIO,1.1369621445367573
1977,OKLAHOMA,1.047551747802311
1977,OREGON,0.946826931381195
1977,PENNSYLVANIA,1.0540377436448534
1977,RHODE ISLAND,0.9687991534944818
1977,SOUTH CAROLINA,0.8473229322732312
1977,SOUTH DAKOTA,1.4242860739621666
1977,TENNESSEE,0.997659230013892
1977,TEXAS,0.9946514240857685
1977,UTAH,1.025688603530761
1977,VERMONT,0.7716211287490671
1977,VIRGINIA,0.9987942410514039
1977,WASHINGTON,0.9250369305148443
1977,WEST VIRGINIA,1.1299581529027325
1977,WISCONSIN,1.1937037056139133
1977,WYOMING,1.2970132484518837
1978,ALABAMA,1.2674964879664907
1978,ALASKA,0.18767924350289178
1978,ARIZONA,1.4105565834956924
1978,ARKANSAS,1.5262789009140354
1978,CALIFORNIA,1.1794211798610732
1978,COLORADO,1.2984190571146526
1978,CONNECTICUT,1.1557005521648067
1978,DELAWARE,0.9690272414286882
1978,DISTRICT OF COLUMBIA,0.8719707173566293
1978,FLORIDA,1.3045102964943434
1978,GEORGIA,1.2780255046309419
1978,HAWAII,0.9684754882611335
1978,IDAHO,1.2312863526765527
1978,ILLINOIS,1.063751611810937
1978,INDIANA,1.1458669097481389
1978,IOWA,1.585850516957632
1978,KANSAS,1.0650376464282685
1978,KENTUCKY,1.1275617187182396
1978,LOUISIANA,1.373648188449672
1978,MAINE,1.0312127609122035
1978,MARYLAND,1.114006468077977
1978,MASSACHUSETTS,1.1158385718058383
1978,MICHIGAN,1.1557328839646885
1978,MINNESOTA,1.2174529800150546
1978,MISSISSIPPI,1.1184683012918306
1978,MISSOURI,1.1490408925182827
1978,MONTANA,1.6119164647061313
1978,NEBRASKA,1.5982297001495782
1978,NEVADA,1.437881566514787
1978,NEW HAMPSHIRE,1.3303293311605957
1978,NEW JERSEY,1.129401354364079
1978,NEW MEXICO,1.2937793138139808
1978,NEW YORK,1.0274817100441869
1978,NORTH CAROLINA,1.24091909478794
1978,NORTH DAKOTA,2.5803165162097796
1978,OHIO,1.0968572713747404
1978,OKLAHOMA,1.249564498584621
1978,OREGON,1.2072351717447916
1978,PENNSYLVANIA,1.1053700202525496
1978,RHODE ISLAND,1.0194793377695133
1978,SOUTH CAROLINA,1.2084986574228074
1978,SOUTH DAKOTA,1.6100475071787024
1978,TENNESSEE,1.3449319099756663
1978,TEXAS,1.3396465100113941
1978,UTAH,1.1932113646014209
1978,VERMONT,1.408697485535293
1978,VIRGINIA,1.2515037314404065
1978,WASHINGTON,1.3476792910851243
1978,WEST VIRGINIA,1.1435377447199357
1978,WISCONSIN,1.1945621458135935
1978,WYOMING,1.4652512400659123
1979,ALABAMA,1.0915121476271716
1979,ALASKA,0.5735866584721361
1979,ARIZONA,1.2803262432558027
1979,ARKANSAS,0.9085548284960554
1979,CALIFORNIA,1.1721254455775876
1979,COLORADO,1.1771395309992716
1979,CONNECTICUT,1.2558439201341587
1979,DELAWARE,1.029299379417603
1979,DISTRICT OF COLUMBIA,0.7805592983676668
1979,FLORIDA,1.145215400580879
1979,GEORGIA,1.0460554945269651
1979,HAWAII,1.0049765248820286
1979,IDAHO,0.7404287927490705
1979,ILLINOIS,1.0253926911421685
1979,INDIANA,1.0192474014672603
1979,IOWA,0.7752280398995781
1979,KANSAS,1.4056462134283132
1979,KENTUCKY,1.215466508099472
1979,LOUISIANA,1.241385027663644
1979,MAINE,1.082161401445525
1979,MARYLAND,1.002897516227863
1979,MASSACHUSETTS,1.1782757251106224
1979,MICHIGAN,0.946767812222471
1979,MINNESOTA,1.0823188311932075
1979,MISSISSIPPI,1.3151403033633935
1979,MISSOURI,1.1716194260090518
1979,MONTANA,0.736810674804067
1979,NEBRASKA,0.8267837223986385
1979,NEVADA,0.9311916782643648
1979,NEW HAMPSHIRE,1.2774347240662953
1979,NEW JERSEY,1.114537188513065
1979,NEW MEXICO,1.09572938605349
1979,NEW YORK,1.0330343479068915
1979,NORTH CAROLINA,1.0090414465237396
1979,NORTH DAKOTA,0.2792898345880257
1979,OHIO,1.0986141591885046
1979,OKLAHOMA,1.45191782534142
1979,OREGON,1.0635935814807373
1979,PENNSYLVANIA,1.109459041676275
1979,RHODE ISLAND,1.1742311020579654
1979,SOUTH CAROLINA,1.1296010872118512
1979,SOUTH DAKOTA,1.0906659822249587
1979,TENNESSEE,1.0518628132045515
1979,TEXAS,1.2509886175978702
1979,UTAH,0.9544813058363522
1979,VERMONT,1.147448194811873
1979,VIRGINIA,1.1233132767235476
1979,WASHINGTON,1.2031448764674657
1979,WEST VIRGINIA,1.129356387139402
1979,WISCONSIN,1.1761497069168847
1979,WYOMING,1.1898666314737572
1980,ALABAMA,1.0077173307788234
1980,ALASKA,1.2658581549508607
1980,ARIZONA,1.1510700460162893
1980,ARKANSAS,0.7789833027803894
1980,CALIFORNIA,1.1274216472429321
1980,COLORADO,1.2532389296006752
1980,CONNECTICUT,1.3484999593714742
1980,DELAWARE,1.3547838489679664
1980,DISTRICT OF COLUMBIA,0.8592699115743008
1980,FLORIDA,1.3910173354611866
1980,GEORGIA,1.020054198836018
1980,HAWAII,1.2480969392870023
1980,IDAHO,1.1184434107159191
1980,ILLINOIS,0.8579756599198296
1980,INDIANA,0.771204709614004
1980,IOWA,0.6971881348490472
1980,KANSAS,0.9343068834556156
1980,KENTUCKY,0.8816141435468605
1980,LOUISIANA,1.3414790562198187
1980,MAINE,1.2867518016898005
1980,MARYLAND,1.1555626949204756
1980,MASSACHUSETTS,1.3045420038293454
1980,MICHIGAN,0.7321585342229708
1980,MINNESOTA,1.0274217240757944
1980,MISSISSIPPI,0.8783190392636975
1980,MISSOURI,0.8242645961995532
1980,MONTANA,1.0734389300278036
1980,NEBRASKA,0.6557778168654105
1980,NEVADA,0.9454429450515223
1980,NEW HAMPSHIRE,1.3292755357780406
1980,NEW JERSEY,1.2688488062908787
1980,NEW MEXICO,1.0381202301483317
1980,NEW YORK,1.2231252005656224
1980,NORTH CAROLINA,1.0982604875996005
1980,NORTH DAKOTA,-0.5256954269341363
1980,OHIO,0.9654854898268894
1980,OKLAHOMA,1.3035468818992202
1980,OREGON,0.8578699760217079
1980,PENNSYLVANIA,1.005027302965389
1980,RHODE ISLAND,1.368390996189528
1980,SOUTH CAROLINA,1.10688071643259
1980,SOUTH DAKOTA,0.06323202375382309
1980,TENNESSEE,0.9252550357855549
1980,TEXAS,1.1656811654862542
1980,UTAH,0.8569458299050536
1980,VERMONT,1.1325745023184286
1980,VIRGINIA,1.2497944674853656
1980,WASHINGTON,0.9926434941562867
1980,WEST VIRGINIA,0.9904954826574386
1980,WISCONSIN,0.9844897059101632
1980,WYOMING,1.152929479043907
1981,ALABAMA,1.1160897210097387
1981,ALASKA,1.007980126540664
1981,ARIZONA,1.166795626663042
1981,ARKANSAS,1.3774045688856873
1981,CALIFORNIA,1.0302136421506347
1981,COLORADO,1.256484564580207
1981,CONNECTICUT,1.181404030432165
1981,DELAWARE,1.0380055305588165
1981,DISTRICT OF COLUMBIA,0.8000013682120111
1981,FLORIDA,1.2205132850619416
1981,GEORGIA,1.211604778835773
1981,HAWAII,0.7323583563002778
1981,IDAHO,0.88754791703054
1981,ILLINOIS,1.105641741224761
1981,INDIANA,1.0321519704888926
1981,IOWA,1.3709573549873122
1981,KANSAS,1.2850721710123691
1981,KENTUCKY,1.1677105112071429
1981,LOUISIANA,1.4102382859723983
1981,MAINE,1.0258592014398493
1981,MARYLAND,1.0700915375682962
1981,MASSACHUSETTS,1.1374935606558667
1981,MICHIGAN,0.7810616299751771
1981,MINNESOTA,1.042033455897351
1981,MISSISSIPPI,1.2514603515171308
1981,MISSOURI,1.1876119355047177
1981,MONTANA,1.3108291489176471
1981,NEBRASKA,1.5936964940772347
1981,NEVADA,0.8887599605963636
1981,NEW HAMPSHIRE,1.2157518968134884
1981,NEW JERSEY,1.1389959655120574
1981,NEW MEXICO,1.157943873988243
1981,NEW YORK,1.1792871739621402
1981,NORTH CAROLINA,1.2161839211706216
1981,NORTH DAKOTA,2.9098373652484577
1981,OHIO,0.9322583847228394
1981,OKLAHOMA,1.4977269071810184
1981,OREGON,0.7155513844863792
1981,PENNSYLVANIA,1.0840785052654178
1981,RHODE ISLAND,1.1276274705448452
1981,SOUTH CAROLINA,1.166621116592692
1981,SOUTH DAKOTA,1.707595874003065
1981,TENNESSEE,1.1224229147380305
1981,TEXAS,1.4537372059278963
1981,UTAH,1.0123439209272833
1981,VERMONT,1.2335986825955603
1981,VIRGINIA,1.0992715007282605
1981,WASHINGTON,0.9260614863447758
1981,WEST VIRGINIA,0.9511131262774919
1981,WISCONSIN,0.9183750985010342
1981,WYOMING,1.0506981475045363
1982,ALABAMA,0.5802877070535395
1982,ALASKA,1.312880888398782
1982,ARIZONA,0.3707981820111117
1982,ARKANSAS,0.5415431565825912
1982,CALIFORNIA,0.49691455681981633
1982,COLORADO,0.6994686200338052
1982,CONNECTICUT,0.7729690214358431
1982,DELAWARE,0.7258012943444969
1982,DISTRICT OF COLUMBIA,0.7123517310497096
1982,FLORIDA,0.5407489971833046
1982,GEORGIA,0.7059674445467179
1982,HAWAII,0.438659673968389
1982,IDAHO,0.4025769748168484
1982,ILLINOIS,0.6236229638014512
1982,INDIANA,0.40661416107512505
1982,IOWA,0.3631108994879062
1982,KANSAS,0.792482704686237
1982,KENTUCKY,0.6528324113684425
1982,LOUISIANA,0.625585529191719
1982,MAINE,0.8787655195983346
1982,MARYLAND,0.8073259916051345
1982,MASSACHUSETTS,0.9772087639364546
1982,MICHIGAN,0.4816604779422917
1982,MINNESOTA,0.6863164875474448
1982,MISSISSIPPI,0.5250803034458018
1982,MISSOURI,0.729059223761519
1982,MONTANA,0.4505651710408509
1982,NEBRASKA,0.7529369442089928
1982,NEVADA,0.2822535750112376
1982,NEW HAMPSHIRE,0.905962787582304
1982,NEW JERSEY,0.782192865333009
1982,NEW MEXICO,0.7438996633198025
1982,NEW YORK,0.8715905547590719
1982,NORTH CAROLINA,0.6330890216680318
1982,NORTH DAKOTA,0.6794048800749408
1982,OHIO,0.520864482686223
1982,OKLAHOMA,0.8052444217491628
1982,OREGON,0.31690686888681263
1982,PENNSYLVANIA,0.7217777809653825
1982,RHODE ISLAND,0.7850586498960643
1982,SOUTH CAROLINA,0.5756223568433416
1982,SOUTH DAKOTA,0.5562158305160825
1982,TENNESSEE,0.6245708425783869
1982,TEXAS,0.6274296957873071
1982,UTAH,0.5843766026014219
1982,VERMONT,0.8181048150799342
1982,VIRGINIA,0.7359171278183307
1982,WASHINGTON,0.5433120018288218
1982,WEST VIRGINIA,0.6640965150988887
1982,WISCONSIN,0.5724480926016184
1982,WYOMING,0.20755888407604228
1983,ALABAMA,0.7240646583455357
1983,ALASKA,0.028115598963496247
1983,ARIZONA,0.7441830589315579
1983,ARKANSAS,0.5794209283431995
1983,CALIFORNIA,0.5835833152101122
1983,COLORADO,0.5538565683239849
1983,CONNECTICUT,0.6245003445210173
1983,DELAWARE,0.5571114410753975
1983,DISTRICT OF COLUMBIA,0.5494439792846473
1983,FLORIDA,0.7772933970276563
1983,GEORGIA,0.8360144353518173
1983,HAWAII,0.7762229682914068
1983,IDAHO,0.8733632017099868
1983,ILLINOIS,0.43675746945499583
1983,INDIANA,0.5477302851294885
1983,IOWA,0.26308834761836764
1983,KANSAS,0.36771309163852184
1983,KENTUCKY,0.3768949494161511
1983,LOUISIANA,0.35925013407369644
1983,MAINE,0.727981807313105
1983,MARYLAND,0.6485854088315035
1983,MASSACHUSETTS,0.8048214237088125
1983,MICHIGAN,0.7479927284514298
1983,MINNESOTA,0.5380014341135997
1983,MISSISSIPPI,0.4507990609081469
1983,MISSOURI,0.661787008616499
1983,MONTANA,0.4035951068652732
1983,NEBRASKA,0.3393836172809639
1983,NEVADA,0.4244900022083442
1983,NEW HAMPSHIRE,0.8760023699305952
1983,NEW JERSEY,0.7480269828151753
1983,NEW MEXICO,0.5510741184323598
1983,NEW YORK,0.7316413565441326
1983,NORTH CAROLINA,0.8114853491746343
1983,NORTH DAKOTA,0.4082552126428496
1983,OHIO,0.620563912229799
1983,OKLAHOMA,-0.027777713554011374
1983,OREGON,0.7054803938441268
1983,PENNSYLVANIA,0.5038689833460674
1983,RHODE ISLAND,0.8074033881523501
1983,SOUTH CAROLINA,0.8065393145822108
1983,SOUTH DAKOTA,0.35712037259036933
1983,TENNESSEE,0.6720629261596889
1983,TEXAS,0.40782335814222304
1983,UTAH,0.49248133820409823
1983,VERMONT,0.6794417291555943
1983,VIRGINIA,0.6604007990061778
1983,WASHINGTON,0.6302377642412704
1983,WEST VIRGINIA,0.31322917292424535
1983,WISCONSIN,0.5404178402187654
1983,WYOMING,-0.15947228999125818
1984,ALABAMA,0.9872962142978059
1984,ALASKA,0.11525488706878306
1984,ARIZONA,0.9541842104350273
1984,ARKANSAS,1.1222510472769232
1984,CALIFORNIA,0.8992575203729869
1984,COLORADO,0.7859208984302368
1984,CONNECTICUT,1.100820794595081
1984,DELAWARE,0.9290300725442124
1984,DISTRICT OF COLUMBIA,0.8886652451805421
1984,FLORIDA,0.8631225010271804
1984,GEORGIA,1.1512988216872966
1984,HAWAII,0.5636196578033603
1984,IDAHO,0.5862336166237547
1984,ILLINOIS,1.024796493576141
1984,INDIANA,1.1018792780894904
1984,IOWA,1.2034484332499984
1984,KANSAS,0.947811928731257
1984,KENTUCKY,1.2000090940021968
1984,LOUISIANA,0.6499394347391663
1984,MAINE,0.9752475667166305
1984,MARYLAND,0.9592386068876246
1984,MASSACHUSETTS,1.193162727056718
1984,MICHIGAN,1.048351821147242
1984,MINNESOTA,1.2967731497485868
1984,MISSISSIPPI,0.9298755300939154
1984,MISSOURI,1.0397929673608308
1984,MONTANA,0.5138667807434327
1984,NEBRASKA,1.118502662050358
1984,NEVADA,0.6353627174160215
1984,NEW HAMPSHIRE,1.0910225837228449
1984,NEW JERSEY,0.9892651248025963
1984,NEW MEXICO,0.7744607994477848
1984,NEW YORK,1.019091403368333
1984,NORTH CAROLINA,1.1764961198187596
1984,NORTH DAKOTA,0.7626589661197336
1984,OHIO,1.0605824307682976
1984,OKLAHOMA,0.7660624859914922
1984,OREGON,0.8043578847252153
1984,PENNSYLVANIA,0.8378833121296614
1984,RHODE ISLAND,0.9294261480364829
1984,SOUTH CAROLINA,1.0567481433239934
1984,SOUTH DAKOTA,1.3284427640495755
1984,TENNESSEE,1.0948036987548981
1984,TEXAS,0.7879744982032033
1984,UTAH,0.892674776939173
1984,VERMONT,0.9495917193613534
1984,VIRGINIA,0.979640554208494
1984,WASHINGTON,0.6174193719073129
1984,WEST VIRGINIA,0.8864809968107679
1984,WISCONSIN,0.9814148217245355
1984,WYOMING,0.5682627073308799
1985,ALABAMA,0.7250435762198526
1985,ALASKA,0.4478146702057595
1985,ARIZONA,0.733364321167107
1985,ARKANSAS,0.6188103997825767
1985,CALIFORNIA,0.569340457305012
1985,COLORADO,0.47528745597065214
1985,CONNECTICUT,0.6600492531117608
1985,DELAWARE,0.7351031915837414
1985,DISTRICT OF COLUMBIA,0.567036840901336
1985,FLORIDA,0.6486183584081928
1985,GEORGIA,0.7327429118225925
1985,HAWAII,0.5199658826391618
1985,IDAHO,0.5536103219128341
1985,ILLINOIS,0.5227784202258778
1985,INDIANA,0.5747696617821152
1985,IOWA,0.46450487299465326
1985,KANSAS,0.515809722066396
1985,KENTUCKY,0.4512222637319985
1985,LOUISIANA,0.4132772214770819
1985,MAINE,0.7556949473211505
1985,MARYLAND,0.718984315390836
1985,MASSACHUSETTS,0.7321852298536768
1985,MICHIGAN,0.8221217059126262
1985,MINNESOTA,0.5612321202929982
1985,MISSISSIPPI,0.5176323182487286
1985,MISSOURI,0.6591876075823899
1985,MONTANA,0.13151340858343907
1985,NEBRASKA,0.5744635612527693
1985,NEVADA,0.5505077913535716
1985,NEW HAMPSHIRE,0.801712273967814
1985,NEW JERSEY,0.6441662501664336
1985,NEW MEXICO,0.681627379120453
1985,NEW YORK,0.6776786809965296
1985,NORTH CAROLINA,0.6720522461507228
1985,NORTH DAKOTA,0.4043860643986541
1985,OHIO,0.6307820654064988
1985,OKLAHOMA,0.4614216445148589
1985,OREGON,0.49306531985235935
1985,PENNSYLVANIA,0.6465483482516854
1985,RHODE ISLAND,0.7030002381315015
1985,SOUTH CAROLINA,0.6225634312693629
1985,SOUTH DAKOTA,0.247773301379417
1985,TENNESSEE,0.6558189141805171
1985,TEXAS,0.6082469200160201
1985,UTAH,0.5929443249246269
1985,VERMONT,0.7868154049585963
1985,VIRGINIA,0.6787787330215567
1985,WASHINGTON,0.5050547061475896
1985,WEST VIRGINIA,0.5564408749863192
1985,WISCONSIN,0.5219978707710071
1985,WYOMING,0.5641138687290992
1986,ALABAMA,0.5552833922631395
1986,ALASKA,-0.12891146448816837
1986,ARIZONA,0.5345506212618201
1986,ARKANSAS,0.5095036102583217
1986,CALIFORNIA,0.47421526967383887
1986,COLORADO,0.3026934078601551
1986,CONNECTICUT,0.6719591051581153
1986,DELAWARE,0.4878479241077871
1986,DISTRICT OF COLUMBIA,0.46012732077822527
1986,FLORIDA,0.5344147700295121
1986,GEORGIA,0.7051166944861853
1986,HAWAII,0.4945007549926439
1986,IDAHO,0.2567381552089687
1986,ILLINOIS,0.5357859223085626
1986,INDIANA,0.5573118020339551
1986,IOWA,0.48385328484377155
1986,KANSAS,0.46989169540518905
1986,KENTUCKY,0.31619824711135447
1986,LOUISIANA,0.01571737989933819
1986,MAINE,0.7734801555904003
1986,MARYLAND,0.6195252963607567
1986,MASSACHUSETTS,0.7384074257153816
1986,MICHIGAN,0.5796097725540461
1986,MINNESOTA,0.5309455765095672
1986,MISSISSIPPI,0.3744897065934394
1986,MISSOURI,0.4902047802254783
1986,MONTANA,0.5269074136636798
1986,NEBRASKA,0.3689523707728126
1986,NEVADA,0.48385302888154236
1986,NEW HAMPSHIRE,0.7445452906672756
1986,NEW JERSEY,0.6207023296784797
1986,NEW MEXICO,0.23121090721252013
1986,NEW YORK,0.6512521292310502
1986,NORTH CAROLINA,0.6831029648322273
1986,NORTH DAKOTA,0.2713894345891532
1986,OHIO,0.48214199468303853
1986,OKLAHOMA,0.12640503208323217
1986,OREGON,0.4931269140020289
1986,PENNSYLVANIA,0.5151855776752035
1986,RHODE ISLAND,0.6344699037134083
