year,state,y_votes_percent,fair_p_1,def_mt_2,def_mt_1,fair_g_1,gdp_mt_2,gdp_mt_1,z_4,z_3,z_2,z_1,z_mt_2,z_mt_1,incumbent,former_president_again,former_party_morethan_2,sudden_vice,lag_vice,house_midterm,avg_inc_mt_2,avg_inc_mt_1,unemp_rn
1984,MINNESOTA,50.09089076819495,22.998156997670517,8.787653184083233,13.062607196371111,10.019683102349575,13.427978618922666,0.08386778155051733,1,0,0,0,1,0,-1,-1,0.0,0,0,1,18.89809444904722,17.389612915775142,6.1
1984,MISSISSIPPI,37.68496494105839,23.168991817232243,7.0269597063498335,15.082211206570161,6.413503920174213,8.211877032553083,-1.06880431922447,1,0,0,0,1,0,-1,-1,0.0,0,0,1,13.329362715902327,17.15043259838125,10.6
1984,MISSOURI,39.975249332122964,26.858382536045067,9.566681858788328,15.781896817449148,7.891031969068307,11.047050916592127,-0.14232712917774393,1,0,0,0,1,0,-1,-1,0.0,0,0,1,17.26328977984608,19.252934898612594,6.9
1984,MONTANA,38.698601236313,23.324729613786708,7.1039034172524,15.144944002032945,-0.2318214436349053,-1.3565840435356247,-2.5634999062117303,0,0,0,0,0,0,-1,-1,0.0,0,0,1,8.909784936225673,17.490702253336245,7.5
1984,NEBRASKA,28.995246326707,24.430512082814616,10.396247513742928,12.712628268750347,7.221048166469712,4.466645485239318,2.5135441831676264,1,0,0,1,1,1,-1,-1,0.0,0,0,-1,14.66597973553152,24.07841466013212,4.4
1984,NEVADA,32.68431844521708,27.608984490313347,10.127837338492096,15.873504442015584,2.0195594805104466,2.9338447450554916,-5.33230319139496,0,0,0,0,0,0,-1,-1,0.0,0,0,-1,10.619800644532717,11.647560873567064,7.7
1984,NEW HAMPSHIRE,31.065547745594312,25.908791807194163,8.59687611650033,15.94144906352739,9.920146539735386,15.64629303689724,3.592696743401591,1,1,0,0,1,0,-1,-1,0.0,0,0,-1,20.4435714870284,21.715310289869507,4.2
1984,NEW JERSEY,39.47860891850365,27.238229380523183,9.318795033562633,16.391906205569672,7.281786083446251,14.232955419186455,2.108981901902607,1,1,0,0,1,0,-1,-1,0.0,0,0,1,18.14453401216236,19.83730192356581,6.2
1984,NEW MEXICO,39.6504018708118,27.90026510849797,4.317180687948063,22.607095269470314,3.1855213406782212,2.6154348285963636,-4.216010808051596,0,0,0,0,0,0,-1,-1,0.0,0,0,1,13.071386889710169,18.908291893142138,7.6
1984,NEW YORK,47.0582821297111,29.62913738054327,11.07660681224074,16.702464272844566,5.682054904241096,7.323028011978083,2.4484565995721352,1,0,0,0,1,0,-1,-1,0.0,0,0,1,18.173632475425826,21.143532406144907,7.2
1984,NORTH CAROLINA,37.97213705011314,29.658007890316384,12.018932035120788,15.746513142676012,7.061811033863918,11.413285981401899,-0.6659780431521933,1,1,0,0,1,0,-1,-1,0.0,0,0,1,20.168152350081048,18.255869669381887,6.5
1984,NORTH DAKOTA,34.26541761685233,25.411159902442627,6.573244750894691,17.676026657140696,1.7315184088837032,-1.3803696397326592,8.220538185254455,0,0,0,1,0,1,-1,-1,0.0,0,0,1,11.56090117583699,38.34595802806409,5.4
1984,OHIO,40.52931628093168,24.504531178469936,7.596108599335993,15.714715707886008,8.713616939621648,13.313504947915034,-3.633908830686694,1,1,0,0,1,0,-1,-1,0.0,0,0,1,17.067583046964497,14.359129383313185,9.2
1984,OKLAHOMA,30.89017415230104,25.545836253549005,4.276030856039115,20.39759782080164,4.876493516100622,-2.6726606981947953,3.299938298490912,1,0,0,1,1,1,-1,-1,0.0,0,0,1,7.172251616696057,23.65770069581472,6.8
1984,OREGON,43.89528866066264,26.10774722498197,10.394285619517142,14.233944734804972,5.639241510196968,7.290449356256823,-8.632661200738646,1,0,0,0,1,0,-1,-1,0.0,0,0,1,15.186500888099474,10.02540551104163,9.2
1984,PENNSYLVANIA,46.29926852287835,25.721893628012516,8.704940651001003,15.654259019969219,5.682230738205329,8.657261344594215,-3.219690653168572,1,0,0,0,1,0,-1,-1,0.0,0,0,1,13.458133063496081,18.188160255132544,8.9
1984,RHODE ISLAND,48.170269755074706,27.536475777189363,9.786477775891122,16.167745209507125,6.38451634874162,9.187644523241767,1.547638553430719,1,0,0,0,1,0,-1,-1,0.0,0,0,1,17.77006434134778,19.33723984643363,4.8
1984,SOUTH CAROLINA,35.88122058587622,25.85088982435526,9.168517113403784,15.281303760517218,8.351947537079862,14.366344300063293,-0.6578305797702022,1,1,0,0,1,0,-1,-1,0.0,0,0,1,18.658798283261802,17.011927181418706,6.8
1984,SOUTH DAKOTA,36.70048675643214,23.33230248469247,11.323405145182907,10.787396705884177,7.1260768190389845,6.109956431055652,2.9723669084210202,1,0,0,1,1,1,-1,-1,0.0,0,0,1,16.87518471086593,22.759704921997816,4.4
1984,TENNESSEE,41.81815190554701,25.144565624708438,8.672561622807295,15.15746362828365,6.6566181159599,12.143999991301957,-0.4966766486442675,1,1,0,0,1,0,-1,-1,0.0,0,0,1,17.687706270627057,17.14389271475172,8.6
1984,TEXAS,36.21369482698658,26.07308590792239,5.030975897070444,20.034194513695702,4.134277206539161,1.2018346948399872,-0.21340356578403163,1,0,0,1,1,1,-1,-1,0.0,0,0,1,11.931912080647834,21.226084343383754,5.9
1984,UTAH,24.879978990318254,25.931135225985315,8.195305698841416,16.392420551508092,5.933482006234669,7.057784744594042,-2.6132186449974726,1,0,0,0,1,0,-1,-1,0.0,0,0,-1,13.600165477298587,15.574946210853447,6.3
1984,VERMONT,41.335089272220905,26.460288685738,9.662012864267865,15.318226779460907,4.370311616735911,7.6894391174301635,1.4751160786908413,1,0,0,0,1,0,-1,-1,0.0,0,0,-1,16.36792452830189,20.591581342434594,4.6
1984,VIRGINIA,37.32431206078015,32.21284648359421,12.369821387417069,17.658678149682583,5.365615493742304,8.79091707072821,1.1836878199326106,1,1,0,0,1,0,-1,-1,0.0,0,0,-1,16.80893498205025,18.624018169773816,5.1
1984,WASHINGTON,43.15364898363371,29.628337197406474,11.891477512410953,15.851841515836762,2.607262640387842,3.701722327716239,0.17530495736290952,0,0,0,0,0,0,-1,-1,0.0,0,0,1,12.561672801315682,14.725965858041334,9.1
1984,WEST VIRGINIA,44.72756567540158,22.39622923159057,5.479425667591298,16.038012585801354,6.246173359811613,3.6475395912981323,-3.894553340364326,1,0,0,0,1,0,-1,-1,0.0,0,0,1,11.609840310746655,15.69092497815503,13.9
1984,WISCONSIN,45.377984290378265,24.613230328017522,8.850589858045076,14.480987646028298,5.736547650651369,7.969331082014874,-2.117146950679183,1,0,0,0,1,0,-1,-1,0.0,0,0,1,15.351219935747151,14.779748853896745,7.2
1984,WYOMING,28.599600237928097,21.172431448895956,-1.4478985920505782,22.952661300758347,5.935356987156926,-0.43559412628925154,-9.284770242045282,1,0,0,0,1,0,-1,-1,0.0,0,0,-1,3.9415276289606505,12.521529452290725,6.3
1988,ALABAMA,40.254431601911094,12.75002722152605,6.259963652513867,6.107722368733026,4.668843201878281,9.774609304028004,4.730621548928826,1,1,0,1,1,1,-1,0,-1.0,-1,0,1,12.959175325206584,12.67514749262537,7.3
1988,ALASKA,37.83668256574661,-13.7616268988779,-0.6038256230535111,-13.237734106269738,-6.162055986136417,12.036749667267511,-12.282930441098227,0,1,0,1,1,1,-1,0,-1.0,-1,0,-1,0.43775515223059003,3.197807217907722,8.7
1988,ARIZONA,39.2565084690075,14.51365067982453,6.499790915562698,7.524765725235594,1.8692168706315737,2.121871255391383,4.437711623070428,0,0,0,0,0,0,-1,0,-1.0,-1,0,-1,8.898391366320514,12.81010719754978,6.6
1988,ARKANSAS,42.80835728688489,11.169245008070284,5.8053342480397285,5.069603341033768,3.8178077957174317,6.931270239942,2.4386664926866253,1,0,0,0,1,0,-1,0,-1.0,-1,0,1,11.223095319439702,11.049985772550496,7.7
1988,CALIFORNIA,48.19268946362411,13.803380582884106,6.31746101245505,7.041100774173015,3.1115595761761705,6.812914744443788,4.0364625477404825,0,1,0,0,1,0,-1,0,-1.0,-1,0,1,11.468046395269504,10.651148159798684,5.3
1988,COLORADO,46.04617561850285,12.6698541076262,5.911134564157772,6.381500463838585,3.0128054231235213,4.1314656795008675,-0.19882860857436402,0,0,0,0,0,0,-1,0,-1.0,-1,0,-1,8.907407407407408,7.784431137724557,6.3
1988,CONNECTICUT,47.41884954356701,13.323869546522271,5.488222488446781,7.427982833755364,5.292581024704801,12.502513751401656,8.692169846291353,1,1,1,1,1,1,-1,0,-1.0,-1,0,1,18.547742708749503,13.954017755520143,2.9
1988,DELAWARE,43.75881040413072,15.754749594619643,6.632989690129398,8.554350704221703,2.868890083487896,8.545992699896775,6.430524907124346,0,1,0,1,1,1,-1,0,-1.0,-1,0,1,14.676119493425443,12.48721968509303,3.0
1988,FLORIDA,38.747928354148414,15.80325050847291,7.004144125439815,8.223145425767807,3.541898651939923,7.193505268837397,4.166671280025436,1,1,0,0,1,0,-1,0,-1.0,-1,0,1,12.754644458680332,11.987947485472406,5.2
1988,GEORGIA,39.796383655239644,14.602052824624522,6.711751902422058,7.394031848917093,2.677220278258474,5.707190141553742,9.099803428604169,0,0,1,1,0,1,-1,0,-1.0,-1,0,1,13.11219788787299,14.558298148749603,5.5
1988,HAWAII,54.80627598015892,17.35967826499818,7.016284913106374,9.665251751441662,5.651508666159932,8.70943131757025,4.513225505802776,1,0,0,0,1,0,-1,0,-1.0,-1,0,1,14.247846255798535,10.277703959606699,3.1
1988,IDAHO,36.71217714936695,12.201729239744763,7.104161312565593,4.759448993118731,5.315327864092723,8.451258156921359,0.33026079131992514,1,0,0,0,1,0,-1,0,-1.0,-1,0,-1,13.572416036431644,7.877884024914472,6.0
1988,ILLINOIS,48.95072300364114,13.19139725465912,5.768069083643779,7.018496447301881,5.647877074200625,9.001686766518734,5.433947423497143,1,0,0,0,1,0,-1,0,-1.0,-1,0,1,14.04398289554063,10.72781385281385,6.6
1988,INDIANA,39.87400887506799,11.820091319294157,5.629010967926273,5.861155277926211,4.621617379166887,8.22282188092467,3.6218212345586753,1,1,0,0,1,0,-1,0,-1.0,-1,0,1,12.820882607441586,11.300160513643664,5.2
1988,IOWA,55.14848114008251,9.789952463215922,5.511236614308013,4.0552229186248345,5.152256274937672,8.54750699340614,3.0751349436844544,1,1,0,0,1,0,-1,0,-1.0,-1,0,-1,9.228484548476068,9.416589291241095,4.6
1988,KANSAS,43.27249829781352,9.910580976834993,5.319942035124514,4.35875566678483,1.9108718999511165,4.821985890433433,3.8153171339963876,0,0,0,1,0,1,-1,0,-1.0,-1,0,-1,8.819851247284927,9.879221812396043,4.5
1988,KENTUCKY,44.14623218821146,11.590692710461692,5.124341901162532,6.151145103366074,6.78901191253507,10.829749105902442,1.7756752841739498,1,1,0,0,1,0,-1,0,-1.0,-1,0,1,15.139075067024121,7.425074250742503,7.5
1988,LOUISIANA,44.80870767605027,-4.7914032633447405,3.6345286630563134,-8.13042914856692,5.0359148817250565,6.978125434524873,1.4354148574218017,1,0,0,0,1,0,-1,0,-1.0,-1,0,1,8.855876559422192,4.101161995898828,10.5
1988,MAINE,44.228981296531686,14.98730332186926,7.372610492006992,7.091839152433699,5.821733969138476,11.298031910355654,7.60742181058931,1,1,1,1,1,1,-1,0,-1.0,-1,0,-1,16.21307787212425,15.498742665549026,3.8
1988,MARYLAND,48.53556976888299,16.234951008995992,7.413058584067866,8.213053925862823,4.790483211317542,8.462007847225571,7.678736307227774,1,1,0,1,1,1,-1,0,-1.0,-1,0,1,14.278639815120497,13.879315746600662,4.2
1988,MASSACHUSETTS,53.98258893318696,13.71374692591505,5.769902902773927,7.510495712984899,5.144146776559477,11.281954039907681,9.96683739202524,1,1,1,1,1,1,-1,0,-1.0,-1,0,1,17.661965623622745,15.331342524938062,3.3
1988,MICHIGAN,46.02195003994486,12.529632801233248,4.890929127203991,7.28252074568394,3.8116136875366857,4.316135173016056,5.1345215188860704,1,0,0,1,1,1,-1,0,-1.0,-1,0,1,9.812363449428085,14.325595063179541,7.3
1988,MINNESOTA,53.55085992524404,12.650697502059094,6.03462723398156,6.239537442309451,2.5633574710216323,6.774063415947307,3.6011275203472026,0,1,0,1,1,1,-1,0,-1.0,-1,0,1,10.158750078433831,11.051494669361016,4.3
1988,MISSISSIPPI,39.478917044817216,10.01028244119957,5.098564505497327,4.673439602921814,2.693029396004931,9.639383018893465,2.4037567241366187,0,1,0,0,1,0,-1,0,-1.0,-1,0,1,13.732326166957186,8.53479083455959,8.6
1988,MISSOURI,48.00308831902278,13.520603512099449,5.888020437470809,7.208164854810795,3.8895829134223403,7.273034246963128,3.2861123407500914,1,1,0,0,1,0,-1,0,-1.0,-1,0,1,10.577449370552827,11.546973975425479,5.8
1988,MONTANA,47.01181027861571,10.149623188881218,6.778768788555478,3.1568582767617093,-0.26930000016868183,1.518155268432908,-2.4863578629041316,0,0,0,0,0,0,-1,0,-1.0,-1,0,1,7.3374588121835504,6.368610018806642,6.6
1988,NEBRASKA,39.4459145058286,10.335558183722316,6.0377246975166,4.053117415019725,5.353942166443448,6.147817772056263,2.5472685592953015,1,0,0,1,1,1,-1,0,-1.0,-1,0,-1,12.061058251762603,9.397933203534524,3.4
1988,NEVADA,39.18141083541434,18.527146663016847,9.258292984465433,8.48343263048168,3.5489994262043245,5.727689475739872,3.8824418348285317,1,0,0,0,1,0,-1,0,-1.0,-1,0,-1,13.204538485127259,10.467479674796753,5.1
1988,NEW HAMPSHIRE,36.76636727286612,12.758077423710844,5.52914114329397,6.850180151282559,3.4122727699282596,12.038683840948705,10.94623421388321,1,1,1,1,1,1,-1,0,-1.0,-1,0,-1,15.309408114279034,16.06305632941496,2.5
1988,NEW JERSEY,43.098842386464824,15.275401718018756,6.821743051941254,7.913799592248738,6.795292783611484,13.41429133451748,8.65178273445968,1,1,1,1,1,1,-1,0,-1.0,-1,0,1,17.02465347582267,13.131434043571932,3.7
1988,NEW MEXICO,47.490084259514646,4.4191451766991685,5.284055215023931,-0.821501448209172,1.166803295578278,0.2750858495956132,-0.4691408196044966,0,0,0,0,0,0,-1,0,-1.0,-1,0,-1,8.085274378207652,8.936865645965941,7.3
1988,NEW YORK,53.42205263918794,15.794547892381573,6.130575444666109,9.105738291934573,5.343449926801425,9.611133333576994,4.8199260846742975,1,1,0,0,1,0,-1,0,-1.0,-1,0,1,16.254535305609828,13.753254174868236,4.3
1988,NORTH CAROLINA,41.84246213144999,15.250551454781824,7.071392118755537,7.63897729746017,4.540895878092832,8.072899443451975,7.6812573429154485,1,1,0,1,1,1,-1,0,-1.0,-1,0,1,15.174000148400978,13.60532748883081,3.6
1988,NORTH DAKOTA,43.40464427213233,3.523715877450484,5.709813168769551,-2.068017363561958,-7.224119392792083,-3.6081915314743918,-4.68127383916328,0,1,0,0,1,0,-1,0,-1.0,-1,0,1,-2.475845410628019,6.589427950760318,4.6
1988,OHIO,44.525935349749254,12.190028688438105,5.215829015125051,6.628470011209542,3.4478350514091094,6.161008538113477,4.610604658061934,1,0,0,1,1,1,-1,0,-1.0,-1,0,-1,11.759528806445063,11.177178985398161,5.9
1988,OKLAHOMA,41.61018772755833,3.3872533309923236,4.325082926895107,-0.8989492934886711,6.233213238744817,5.8215134364879795,-2.6347432803374926,1,0,0,0,1,0,-1,0,-1.0,-1,0,1,6.7748869616781615,5.720554815453327,6.3
1988,OREGON,52.383680797597954,14.38736719672371,7.208663136155025,6.696011171645444,4.71881269757819,7.52079396078964,3.7922103660578577,1,0,0,0,1,0,-1,0,-1.0,-1,0,1,12.11823351821948,9.814957594448725,5.7
1988,PENNSYLVANIA,48.83045300466226,14.172658498209767,6.425127789910379,7.279794602261114,4.553955242829089,10.020338186708354,4.636392635312925,1,1,0,0,1,0,-1,0,-1.0,-1,0,-1,14.097531767680138,11.713117800074313,5.1
1988,RHODE ISLAND,55.87787055331063,14.41661055226513,6.349942980387557,7.585022940130015,6.212772983260018,9.525028332339613,10.179912294958315,1,0,1,1,1,1,-1,0,-1.0,-1,0,-1,15.773828347353103,13.658256056358287,3.0
1988,SOUTH CAROLINA,37.927854435581686,13.600246052116338,6.37343537402022,6.793811493147572,4.185230045055399,10.576547365680543,6.212377121298074,1,1,1,0,1,1,-1,0,-1.0,-1,0,1,14.219924052678357,11.917894927208605,4.5
1988,SOUTH DAKOTA,46.8076211914141,12.331883770612428,7.859011719971565,4.146961834077922,0.49533821542189216,2.586760125978338,5.315632899972034,0,0,0,1,0,1,-1,0,-1.0,-1,0,1,9.841869247108814,7.139244774106546,4.0
1988,TENNESSEE,41.781359498029225,13.687291542223011,6.347994816216396,6.901208376039358,3.8259375480037106,10.134067677296986,5.974512344608152,1,1,0,0,1,0,-1,0,-1.0,-1,0,1,15.01006347731848,13.206555078433091,5.8
1988,TEXAS,43.65366706886273,5.169722393468312,4.854277914270422,0.30084082926571387,5.700683730242018,4.901223413972566,-1.270104919334747,1,0,0,0,1,0,-1,0,-1.0,-1,0,1,7.395854994108264,6.503764949062463,7.3
1988,UTAH,32.612125168099276,11.711526673257344,6.1664687682353225,5.222984214655435,4.596466339368366,4.3290204339959,1.660569642677201,1,0,0,1,1,1,-1,0,-1.0,-1,0,-1,9.66564340828009,9.73233794610342,4.9
1988,VERMONT,48.218286923275556,13.95426097046899,6.2972954402155334,7.20334934068001,6.791463863019609,14.780287326261533,8.97324028776396,1,1,1,1,1,1,-1,0,-1.0,-1,0,-1,15.13185728388098,14.973652209160914,3.0
1988,VIRGINIA,39.64105394241759,16.03514284178431,7.03753498361972,8.406030519613061,3.375148181720311,7.3163289666811515,7.125728089342553,1,1,1,1,1,1,-1,0,-1.0,-1,0,1,13.83241841105145,13.215407731184259,4.0
1988,WASHINGTON,50.80771175458582,14.200060239908252,6.371399978398262,7.359741681598453,3.577377384166569,6.364178917869845,2.924615380627249,1,0,1,0,1,1,-1,0,-1.0,-1,0,1,10.65527423509456,10.742364155012861,6.2
1988,WEST VIRGINIA,52.376893197620575,8.772710275718643,5.064076996523803,3.5298775615927536,9.023395647247145,10.710602366694811,2.078173234753744,1,0,0,0,1,0,-1,0,-1.0,-1,0,1,12.412571934484284,9.193735498839906,9.8
1988,WISCONSIN,51.82346629456104,11.588844766838236,5.452301392159953,5.819259792024334,5.139454326204174,7.690792106762556,4.600474030407975,1,0,0,0,1,0,-1,0,-1.0,-1,0,1,10.658413821248814,10.666164847572457,4.3
1988,WYOMING,38.575123577422694,-9.710411835766442,0.7011048005033826,-10.33902920617985,9.052947222409834,10.534987705462463,-1.6249570844898642,1,0,0,0,1,0,-1,0,-1.0,-1,0,-1,4.650031278237288,5.93476179957293,6.4
1992,ALABAMA,46.178873540097015,13.092535494766944,5.835161002211131,6.857243305373895,2.917379178640034,4.536190380999727,0.8686995310116963,0,0,0,0,0,0,-1,-1,-1.25,0,0,1,10.856818611689057,14.876511914246393,7.5
1992,ALASKA,43.42573796132983,13.895432328062984,-0.022570224165530117,13.92114458576792,-1.914497433352691,-14.583955233314072,1.2249259319906836,0,0,0,0,0,0,-1,-1,-1.25,0,0,-1,4.424245035109631,13.677766895200794,8.9
1992,ARIZONA,48.69809601698806,13.176891781540512,5.8119896473949995,6.960366361778214,6.594949503455605,4.086568889121311,-2.4303886978760625,1,0,0,0,1,0,-1,-1,-1.25,0,0,-1,5.691854759568193,7.97182747444527,7.5
1992,ARKANSAS,59.992267066122515,12.675286803869334,5.129819495474064,7.177285516713083,4.501103999598688,7.984984009825191,2.4902682288866496,1,1,0,0,1,0,-1,-1,-1.25,0,0,1,12.419641635891132,12.286899093841196,7.0
1992,CALIFORNIA,58.51672876937908,14.372634395681573,6.076924318122323,7.820466261522263,-1.7900478595583857,-4.822162089943449,1.486225191323709,0,0,0,0,0,0,-1,-1,-1.25,0,0,1,5.552711193856186,9.589390461616931,9.6
1992,COLORADO,52.80206552282498,14.00594706975895,5.852170622098307,7.702984643338451,3.587912158976403,3.2580994603379487,2.134943310045334,1,0,0,0,1,0,-1,-1,-1.25,0,0,1,8.925603183397968,12.526214362636745,6.2
1992,CONNECTICUT,54.12511670742668,15.830171205697763,6.76426379899262,8.49151868248137,1.4340317317196316,-1.370891528478324,1.1695687545238975,0,0,0,0,0,0,-1,-1,-1.25,0,0,-1,8.206410547851783,11.188811188811187,7.4
1992,DELAWARE,55.19799270472529,17.78551953233769,9.490286752967902,7.576227102304989,-0.7985444530803854,1.1533735463082007,6.100647737985598,0,0,0,1,0,1,-1,-1,-1.25,0,0,1,6.324276459896527,13.379128137384422,5.2
1992,FLORIDA,48.803158910419015,14.389071462085013,6.36886830284662,7.539991058665563,1.6043259528197407,-0.4143030782025492,0.19718780706916572,0,0,0,0,0,0,-1,-1,-1.25,0,0,1,5.373678085310929,12.283392989034713,8.4
1992,GEORGIA,50.342128451096634,13.739143684640108,6.29066950295234,7.0076463122483945,3.148743845009294,2.285287850903228,0.7153609251316695,0,0,0,0,0,0,-1,-1,-1.25,0,0,1,8.550602747406778,11.755122501409865,6.6
1992,HAWAII,56.719977730821306,14.190527162771138,6.5401461317291965,7.180749519136942,0.7754782618839551,0.17411406434837406,9.843296950095027,0,0,1,1,0,1,-1,-1,-1.25,0,0,1,9.40132840012482,18.292554313435993,4.4
1992,IDAHO,40.33851697884342,12.066386520502427,4.911434732589259,6.819992316519685,3.91089869210981,3.1844788353033504,7.356815226595703,1,0,0,1,1,1,-1,-1,-1.25,0,0,1,9.212481426448726,15.652298439066303,6.6
1992,ILLINOIS,58.588218212246794,13.551997621849466,5.745524220277165,7.382320395245046,2.7976969684863295,1.653435604314013,2.4616040282395835,0,0,0,0,0,0,-1,-1,-1.25,0,0,1,8.080856123662317,12.61985109004231,7.6
1992,INDIANA,46.16510546606123,13.226494953207801,5.702080005507781,7.118511714535747,5.323436518136981,4.239176908519848,2.7838993466746897,1,0,0,0,1,0,-1,-1,-1.25,0,0,1,9.246960828455641,13.562571903361874,6.3
1992,IOWA,53.73252911356214,12.121805780210536,4.6349903767052725,7.155173787039448,3.9961034806835993,3.962575166713189,6.208752144607987,1,0,0,1,1,1,-1,-1,-1.25,0,0,1,8.270932607215787,14.126634727437516,4.4
1992,KANSAS,46.45894441238242,13.698264317456776,5.534807773069272,7.735321375617921,1.5477666128550949,1.8448019614706768,2.3032000155340793,0,0,0,0,0,0,-1,-1,-1.25,0,0,1,9.095346566872763,11.522409726002536,4.7
