year,state,avg_inc_4,avg_inc_3,avg_inc_2,avg_inc_1
1984,ALABAMA,0.9872962142978059,0.7240646583455357,0.5802877070535395,1.1160897210097387
1984,ALASKA,0.11525488706878306,0.028115598963496247,1.312880888398782,1.007980126540664
1984,ARIZONA,0.9541842104350273,0.7441830589315579,0.3707981820111117,1.166795626663042
1984,ARKANSAS,1.1222510472769232,0.5794209283431995,0.5415431565825912,1.3774045688856873
1984,CALIFORNIA,0.8992575203729869,0.5835833152101122,0.49691455681981633,1.0302136421506347
1984,COLORADO,0.7859208984302368,0.5538565683239849,0.6994686200338052,1.256484564580207
1984,CONNECTICUT,1.100820794595081,0.6245003445210173,0.7729690214358431,1.181404030432165
1984,DELAWARE,0.9290300725442124,0.5571114410753975,0.7258012943444969,1.0380055305588165
1984,FLORIDA,0.8631225010271804,0.7772933970276563,0.5407489971833046,1.2205132850619416
1984,GEORGIA,1.1512988216872966,0.8360144353518173,0.7059674445467179,1.211604778835773
1984,HAWAII,0.5636196578033603,0.7762229682914068,0.438659673968389,0.7323583563002778
1984,IDAHO,0.5862336166237547,0.8733632017099868,0.4025769748168484,0.88754791703054
1984,ILLINOIS,1.024796493576141,0.43675746945499583,0.6236229638014512,1.105641741224761
1984,INDIANA,1.1018792780894904,0.5477302851294885,0.40661416107512505,1.0321519704888926
1984,IOWA,1.2034484332499984,0.26308834761836764,0.3631108994879062,1.3709573549873122
1984,KANSAS,0.947811928731257,0.36771309163852184,0.792482704686237,1.2850721710123691
1984,KENTUCKY,1.2000090940021968,0.3768949494161511,0.6528324113684425,1.1677105112071429
1984,LOUISIANA,0.6499394347391663,0.35925013407369644,0.625585529191719,1.4102382859723983
1984,MAINE,0.9752475667166305,0.727981807313105,0.8787655195983346,1.0258592014398493
1984,MARYLAND,0.9592386068876246,0.6485854088315035,0.8073259916051345,1.0700915375682962
1984,MASSACHUSETTS,1.193162727056718,0.8048214237088125,0.9772087639364546,1.1374935606558667
1984,MICHIGAN,1.048351821147242,0.7479927284514298,0.4816604779422917,0.7810616299751771
1984,MINNESOTA,1.2967731497485868,0.5380014341135997,0.6863164875474448,1.042033455897351
1984,MISSISSIPPI,0.9298755300939154,0.4507990609081469,0.5250803034458018,1.2514603515171308
1984,MISSOURI,1.0397929673608308,0.661787008616499,0.729059223761519,1.1876119355047177
1984,MONTANA,0.5138667807434327,0.4035951068652732,0.4505651710408509,1.3108291489176471
1984,NEBRASKA,1.118502662050358,0.3393836172809639,0.7529369442089928,1.5936964940772347
1984,NEVADA,0.6353627174160215,0.4244900022083442,0.2822535750112376,0.8887599605963636
1984,NEW HAMPSHIRE,1.0910225837228449,0.8760023699305952,0.905962787582304,1.2157518968134884
1984,NEW JERSEY,0.9892651248025963,0.7480269828151753,0.782192865333009,1.1389959655120574
1984,NEW MEXICO,0.7744607994477848,0.5510741184323598,0.7438996633198025,1.157943873988243
1984,NEW YORK,1.019091403368333,0.7316413565441326,0.8715905547590719,1.1792871739621402
1984,NORTH CAROLINA,1.1764961198187596,0.8114853491746343,0.6330890216680318,1.2161839211706216
1984,NORTH DAKOTA,0.7626589661197336,0.4082552126428496,0.6794048800749408,2.9098373652484577
1984,OHIO,1.0605824307682976,0.620563912229799,0.520864482686223,0.9322583847228394
1984,OKLAHOMA,0.7660624859914922,-0.027777713554011374,0.8052444217491628,1.4977269071810184
1984,OREGON,0.8043578847252153,0.7054803938441268,0.31690686888681263,0.7155513844863792
1984,PENNSYLVANIA,0.8378833121296614,0.5038689833460674,0.7217777809653825,1.0840785052654178
1984,RHODE ISLAND,0.9294261480364829,0.8074033881523501,0.7850586498960643,1.1276274705448452
1984,SOUTH CAROLINA,1.0567481433239934,0.8065393145822108,0.5756223568433416,1.166621116592692
1984,SOUTH DAKOTA,1.3284427640495755,0.35712037259036933,0.5562158305160825,1.707595874003065
1984,TENNESSEE,1.0948036987548981,0.6720629261596889,0.6245708425783869,1.1224229147380305
1984,TEXAS,0.7879744982032033,0.40782335814222304,0.6274296957873071,1.4537372059278963
1984,UTAH,0.892674776939173,0.49248133820409823,0.5843766026014219,1.0123439209272833
1984,VERMONT,0.9495917193613534,0.6794417291555943,0.8181048150799342,1.2335986825955603
1984,VIRGINIA,0.979640554208494,0.6604007990061778,0.7359171278183307,1.0992715007282605
1984,WASHINGTON,0.6174193719073129,0.6302377642412704,0.5433120018288218,0.9260614863447758
1984,WEST VIRGINIA,0.8864809968107679,0.31322917292424535,0.6640965150988887,0.9511131262774919
1984,WISCONSIN,0.9814148217245355,0.5404178402187654,0.5724480926016184,0.9183750985010342
1984,WYOMING,0.5682627073308799,-0.15947228999125818,0.20755888407604228,1.0506981475045363
1988,ALABAMA,0.7476388924164468,0.5431185200541755,0.5552833922631395,0.7250435762198526
1988,ALASKA,0.36919871329701426,-0.3239699487901593,-0.12891146448816837,0.4478146702057595
1988,ARIZONA,0.5064214717395377,0.3798238815644783,0.5345506212618201,0.733364321167107
1988,ARKANSAS,0.7466555796296959,0.38589810411662206,0.5095036102583217,0.6188103997825767
1988,CALIFORNIA,0.6004074983720242,0.5072181637592044,0.47421526967383887,0.569340457305012
1988,COLORADO,0.5742385102263103,0.3043390130198276,0.3026934078601551,0.47528745597065214
1988,CONNECTICUT,0.9022515108187301,0.808284755291977,0.6719591051581153,0.6600492531117608
1988,DELAWARE,0.7571577613504132,0.6480622737025543,0.4878479241077871,0.7351031915837414
1988,FLORIDA,0.7054707915368219,0.5340109225150602,0.5344147700295121,0.6486183584081928
1988,GEORGIA,0.722992995701488,0.5624809698278721,0.7051166944861853,0.7327429118225925
1988,HAWAII,0.8607489504831589,0.5056780213695822,0.4945007549926439,0.5199658826391618
1988,IDAHO,0.8240123659647658,0.5231578927403335,0.2567381552089687,0.5536103219128341
1988,ILLINOIS,0.7744617072156679,0.5754178536645727,0.5357859223085626,0.5227784202258778
1988,INDIANA,0.6756881461333908,0.5851892327539021,0.5573118020339551,0.5747696617821152
1988,IOWA,0.33675380206446004,0.5849264018892741,0.48385328484377155,0.46450487299465326
1988,KANSAS,0.4657804893456241,0.4101488369597339,0.46989169540518905,0.515809722066396
1988,KENTUCKY,0.8993608636093775,0.5969835324266315,0.31619824711135447,0.4512222637319985
1988,LOUISIANA,0.7009139998696234,0.19963908525757468,0.01571737989933819,0.4132772214770819
1988,MAINE,0.8445099460101524,0.7258657583499861,0.7734801555904003,0.7556949473211505
1988,MARYLAND,0.7560919670733357,0.6002275122182654,0.6195252963607567,0.718984315390836
1988,MASSACHUSETTS,0.8941431860486126,0.7576256826179906,0.7384074257153816,0.7321852298536768
1988,MICHIGAN,0.6406449030181616,0.3269789417700286,0.5796097725540461,0.8221217059126262
1988,MINNESOTA,0.40462008195503163,0.5928605307177204,0.5309455765095672,0.5612321202929982
1988,MISSISSIPPI,0.7605495568138387,0.6269311232345309,0.3744897065934394,0.5176323182487286
1988,MISSOURI,0.5715565156784397,0.4741933653374941,0.4902047802254783,0.6591876075823899
1988,MONTANA,0.3538779115754176,0.39568331094781417,0.5269074136636798,0.13151340858343907
1988,NEBRASKA,0.6599257725546481,0.5241119029318675,0.3689523707728126,0.5744635612527693
1988,NEVADA,0.7991740684722526,0.47574508562229223,0.48385302888154236,0.5505077913535716
1988,NEW HAMPSHIRE,0.7126446417375476,0.7437103635244302,0.7445452906672756,0.801712273967814
1988,NEW JERSEY,0.890261825031291,0.7000739042404058,0.6207023296784797,0.6441662501664336
1988,NEW MEXICO,0.4971391989534002,0.3242994907124208,0.23121090721252013,0.681627379120453
1988,NEW YORK,0.8974478245309614,0.6347481924014131,0.6512521292310502,0.6776786809965296
1988,NORTH CAROLINA,0.8209648260191438,0.659348408377114,0.6831029648322273,0.6720522461507228
1988,NORTH DAKOTA,-0.7018042532766722,0.44076830831798475,0.2713894345891532,0.4043860643986541
1988,OHIO,0.6961787810757514,0.4586949286801145,0.48214199468303853,0.6307820654064988
