year,state,avg_inc_mt_2,avg_inc_mt_1
1992,MAINE,6.065555305248926,10.884906013863738
1992,MARYLAND,6.055228531855961,11.242717511676048
1992,MASSACHUSETTS,6.53170689506013,8.24047195430284
1992,MICHIGAN,6.451104928875129,11.48106969395517
1992,MINNESOTA,8.256834712816662,13.550922761449069
1992,MISSISSIPPI,11.470500149745423,13.72615803814714
1992,MISSOURI,9.252232142857153,10.877366662541753
1992,MONTANA,9.709742064774707,15.820604971548358
1992,NEBRASKA,8.097582084708165,12.925294728483294
1992,NEVADA,9.933710274907392,11.149637013760971
1992,NEW HAMPSHIRE,8.002127453824581,5.00609260763607
1992,NEW JERSEY,7.913872505453656,11.907775768535256
1992,NEW MEXICO,9.703539245135161,11.870845204178536
1992,NEW YORK,4.46436015006253,15.187016853123358
1992,NORTH CAROLINA,10.014297969688313,12.646566164154095
1992,NORTH DAKOTA,10.973638398408347,24.48916408668731
1992,OHIO,7.348926831879243,13.17543009449964
1992,OKLAHOMA,7.169695103172158,12.703922249219012
1992,OREGON,7.638085797676086,13.714071012586881
1992,PENNSYLVANIA,8.606766840437485,14.08746355685131
1992,RHODE ISLAND,4.986217759401468,10.986069379950836
1992,SOUTH CAROLINA,7.4927059407784435,13.949211289523955
1992,SOUTH DAKOTA,10.203338391502271,17.99885403237358
1992,TENNESSEE,11.46687413968519,12.465504476004586
1992,TEXAS,8.599255227728442,12.65651219827031
1992,UTAH,9.267155229846779,13.557270388863675
1992,VERMONT,7.645477979487736,11.667074963253299
1992,VIRGINIA,7.476007677543195,10.439851616322215
1992,WASHINGTON,9.964395213134214,14.81292227332085
1992,WEST VIRGINIA,11.42524644030669,15.050799401433412
1992,WISCONSIN,9.442455797808869,13.332104001475198
1992,WYOMING,7.9131536893150445,20.530021253985133
1996,ALABAMA,8.710544343152238,7.928112381277375
1996,ALASKA,4.822463345389494,6.076732673267338
1996,ARIZONA,9.401580351301032,8.520399803375378
1996,ARKANSAS,9.573150129519092,8.030173987103062
1996,CALIFORNIA,9.88507696874603,3.9818326131052073
1996,COLORADO,11.475132275132282,9.248554913294793
1996,CONNECTICUT,9.947661322379764,5.70028011204482
1996,DELAWARE,9.63548198311177,4.856666958884892
1996,FLORIDA,9.816225907664734,7.130852340936378
1996,GEORGIA,11.308677098150778,8.935950413223148
1996,HAWAII,1.0433070866141758,3.496047591883311
1996,IDAHO,8.72573316811236,9.795918367346946
1996,ILLINOIS,11.158569140416441,7.151029748283744
1996,INDIANA,8.414330656900027,9.716140332800993
1996,IOWA,12.245490158146733,8.335953054594981
1996,KANSAS,9.671744062225107,7.377578921203076
1996,KENTUCKY,9.191571705009682,6.8765439191130096
1996,LOUISIANA,8.328025477707012,10.394937302238372
1996,MAINE,9.669589339674056,7.189507778898752
1996,MARYLAND,7.4844233783112335,6.766518385503817
1996,MASSACHUSETTS,11.042206938023824,8.035569270748733
1996,MICHIGAN,9.406267906730736,11.86883629191322
1996,MINNESOTA,11.573874881679714,7.6965849589917035
1996,MISSISSIPPI,9.85242277588576,12.419398173025264
1996,MISSOURI,9.508827948910593,8.77515578710797
1996,MONTANA,7.272727272727275,6.623062871958041
1996,NEBRASKA,12.739973169264939,8.171537229783832
1996,NEVADA,9.582905280460242,7.896603706659566
1996,NEW HAMPSHIRE,9.34490202590501,7.839011505573712
1996,NEW JERSEY,10.46602632515119,5.229663459738698
1996,NEW MEXICO,8.392105407030769,8.87500000000001
1996,NEW YORK,10.194599946684946,4.780335980208283
1996,NORTH CAROLINA,9.97088444465657,8.915574963609906
1996,NORTH DAKOTA,11.135662898252829,9.025715726371232
1996,OHIO,8.920058672533916,8.775428799361794
1996,OKLAHOMA,8.572045098991211,6.540605781941489
1996,OREGON,11.636786961583233,9.869026910876899
1996,PENNSYLVANIA,9.404846126636013,6.428235294117646
1996,RHODE ISLAND,8.487328405491024,6.559144826292851
1996,SOUTH CAROLINA,10.00689033762654,8.957033957033955
1996,SOUTH DAKOTA,10.995892195170832,9.947124917382677
1996,TENNESSEE,9.549540698531223,9.299328859060395
1996,TEXAS,10.400749248287088,7.021523528170492
1996,UTAH,12.546701611554113,9.340893847936105
1996,VERMONT,9.086141965009297,6.87827992051766
1996,VIRGINIA,7.780728691177696,7.58996338958835
1996,WASHINGTON,9.737288135593225,6.129423933084488
1996,WEST VIRGINIA,7.362700228832941,7.390796829882662
1996,WISCONSIN,9.24031148134734,9.460330046087506
1996,WYOMING,7.887230198725881,7.409487821069294
2000,ALABAMA,7.226045526733715,9.878817256422678
2000,ALASKA,9.533413091779174,8.540793232664257
2000,ARIZONA,9.16311587308154,11.206698256429126
2000,ARKANSAS,7.417012448132776,8.993730085311945
2000,CALIFORNIA,14.842568403684853,12.272306267366462
2000,COLORADO,13.805558342530343,13.53660388821385
2000,CONNECTICUT,13.860470034631355,13.967641830616738
2000,DELAWARE,14.970141150922899,12.372745643802197
2000,FLORIDA,9.608302644794108,9.726530612244888
2000,GEORGIA,10.32043438360355,11.403620873269427
2000,HAWAII,9.579159814621029,4.250925384765236
2000,IDAHO,10.53417021463372,8.191661126412765
2000,ILLINOIS,10.965586368192447,10.581541417276297
2000,INDIANA,9.162466072120967,11.698211269435665
2000,IOWA,8.660292775816236,8.608729372226298
2000,KANSAS,7.749513748522174,10.693177980412027
2000,KENTUCKY,10.79527734462018,10.490302254602746
2000,LOUISIANA,7.551989960559347,9.324317702974172
2000,MAINE,10.828462003628303,12.042097655720685
2000,MARYLAND,13.048311787313782,11.96344108965468
2000,MASSACHUSETTS,17.25709424560977,11.402944660687098
2000,MICHIGAN,10.623405030987975,10.511260626082763
2000,MINNESOTA,11.268088608463067,12.455653246953569
2000,MISSISSIPPI,7.470010905125402,9.724790601544653
2000,MISSOURI,9.400939702427568,9.515029372668415
2000,MONTANA,7.548576487582115,10.561022100870643
2000,NEBRASKA,9.908784678853944,8.41163678142054
2000,NEVADA,9.115098587705539,9.926125923425966
2000,NEW HAMPSHIRE,16.54408126917115,15.110672386954715
2000,NEW JERSEY,13.135043129561774,11.628880587401769
2000,NEW MEXICO,8.054256314312447,7.838192272773137
2000,NEW YORK,12.64044943820224,10.727121924246607
2000,NORTH CAROLINA,8.13679245283019,10.416666666666675
2000,NORTH DAKOTA,11.196048958557014,7.666342997179454
2000,OHIO,8.153694879358596,11.278511909771915
2000,OKLAHOMA,9.870035444878678,9.341150750273286
2000,OREGON,9.08042885140068,8.546758988904646
2000,PENNSYLVANIA,11.365964296166231,10.479731641272272
2000,RHODE ISLAND,10.398519163763066,11.741087723567345
2000,SOUTH CAROLINA,9.531072953891751,10.556492411467122
2000,SOUTH DAKOTA,10.495530749268855,9.568082321613947
2000,TENNESSEE,7.763975155279512,12.622752342944255
2000,TEXAS,11.061981530755993,14.104567576014638
2000,UTAH,8.955357944848652,10.320566813655052
2000,VERMONT,12.925699606896824,12.279858410173494
2000,VIRGINIA,12.841473509933765,11.62360913256073
2000,WASHINGTON,10.876562870599393,13.958606842227205
2000,WEST VIRGINIA,9.145595930943418,8.951883625512869
2000,WISCONSIN,9.3411268543524,12.027021426499228
2000,WYOMING,14.95631916132789,13.493147666681349
2004,ALABAMA,10.862445414847155,5.521270468197148
2004,ALASKA,6.502474392910584,8.463362876045434
2004,ARIZONA,10.485138741637122,3.65696528725179
2004,ARKANSAS,11.32642145972187,6.694174970370037
2004,CALIFORNIA,8.610940200990292,2.158036516013162
2004,COLORADO,4.010105116441132,1.2019160128126094
2004,CONNECTICUT,5.684945298342181,3.7775713954028234
2004,DELAWARE,3.494609379149183,11.138000236099632
2004,FLORIDA,9.633235962349884,4.561189167175739
2004,GEORGIA,6.308698105067534,4.443520155280578
2004,HAWAII,9.661835748792269,6.610048091681153
2004,IDAHO,7.944192429382846,4.169479410713572
2004,ILLINOIS,5.564548765681909,4.161146573527641
2004,INDIANA,6.476934781105204,2.7172947820836235
2004,IOWA,10.190462950090362,5.045637093829858
2004,KANSAS,5.453364332603949,3.5217499026652055
2004,KENTUCKY,7.7906128871320535,4.781244973459864
2004,LOUISIANA,6.755677279470507,9.551193899237397
2004,MAINE,8.923982145272547,7.569750100032735
2004,MARYLAND,9.48074142237414,6.866904554522213
2004,MASSACHUSETTS,7.250885179565003,2.4511582111208963
2004,MICHIGAN,5.117312593948098,0.8502504613762119
2004,MINNESOTA,9.589162126343687,4.644354043392496
2004,MISSISSIPPI,8.988328524053578,7.093768737604345
2004,MISSOURI,8.029347229840923,4.391396156186245
2004,MONTANA,14.567891178626692,6.381872535852007
2004,NEBRASKA,9.895748227066248,5.37208581562727
2004,NEVADA,9.6545284780579,0.45019696117050145
2004,NEW HAMPSHIRE,6.653323957375457,4.638460449978776
2004,NEW JERSEY,5.934674111775462,3.207874337005312
2004,NEW MEXICO,8.48940803801228,9.31953943381525
2004,NEW YORK,6.042385677308015,2.7653089498476113
2004,NORTH CAROLINA,9.992101105845187,1.243184296619404
2004,NORTH DAKOTA,10.614299360717183,5.121272980071057
2004,OHIO,6.624456942713763,3.8289390866494077
2004,OKLAHOMA,12.454367290473822,7.630904127719407
2004,OREGON,7.815924032140242,1.2787994081589593
2004,PENNSYLVANIA,8.872498677372164,5.551358276122587
2004,RHODE ISLAND,9.51016551345749,7.857448137554668
2004,SOUTH CAROLINA,6.890229928958824,4.173795408427172
2004,SOUTH DAKOTA,16.150442477876116,2.784715750233002
2004,TENNESSEE,8.39113577348558,3.868321879849268
2004,TEXAS,5.659802194824559,4.020011979001525
2004,UTAH,7.256847955537915,3.8334707337180474
2004,VERMONT,9.19370855623538,7.592886192872417
2004,VIRGINIA,10.554235028117564,5.450099342809112
2004,WASHINGTON,9.532699024448998,1.4943617638969453
2004,WEST VIRGINIA,4.7721988824081185,9.857955818434384
2004,WISCONSIN,6.361177406523466,6.323589118960626
2004,WYOMING,13.219689834871605,7.5894214206099875
2008,ALABAMA,6.700768888606468,10.691425757895479
2008,ALASKA,16.308282916636287,11.187054246812188
2008,ARIZONA,3.0112670374319306,14.830746831673336
2008,ARKANSAS,9.079245028193261,9.453416608152555
2008,CALIFORNIA,4.362094571935038,12.613973563528468
2008,COLORADO,7.015970301716612,12.055054579971515
2008,CONNECTICUT,13.546632896305134,13.671196917735728
2008,DELAWARE,-0.38730421650061686,5.334325447734378
2008,FLORIDA,2.644193195435829,13.642015513055838
2008,GEORGIA,1.85967635307982,8.606480614347255
2008,HAWAII,9.067047817047813,12.2618665577501
2008,IDAHO,4.336637438048041,11.155842779955494
2008,ILLINOIS,7.667533754490274,10.531504148525418
2008,INDIANA,6.898529722549296,7.573641648533669
2008,IOWA,12.3519507663725,8.655059298511226
2008,KANSAS,15.598206780610813,15.715073112213474
2008,KENTUCKY,7.638617090671884,9.160821732474101
2008,LOUISIANA,13.802067946824215,20.612862996615
2008,MAINE,7.872050158195698,6.954146099158676
2008,MARYLAND,7.920835527470604,9.44982108979131
2008,MASSACHUSETTS,8.50261780104713,12.599335015445568
2008,MICHIGAN,6.379391931858502,5.110668987813982
2008,MINNESOTA,8.808329341770227,6.600198865926732
2008,MISSISSIPPI,10.021085736749935,10.570615664269333
2008,MISSOURI,9.358421993610587,8.27991113932085
2008,MONTANA,11.179448948529181,14.43958622160606
2008,NEBRASKA,12.537827257836142,7.113331549052848
2008,NEVADA,-2.341137123745818,12.871821071752954
2008,NEW HAMPSHIRE,6.33327926216023,9.430947912968502
2008,NEW JERSEY,8.562742425830795,11.239388002612195
2008,NEW MEXICO,9.974834134065436,11.671958830614248
2008,NEW YORK,9.191443074691797,12.20219176688957
2008,NORTH CAROLINA,10.033444816053505,12.240900930308474
2008,NORTH DAKOTA,23.13757232365021,10.794831766698776
2008,OHIO,7.637224527970998,8.066961465571708
2008,OKLAHOMA,12.827795948815046,19.101968288682336
2008,OREGON,6.556054845028236,12.001548586914446
2008,PENNSYLVANIA,9.496444409457094,8.932654927967064
2008,RHODE ISLAND,6.687506405657473,8.631391432627279
2008,SOUTH CAROLINA,7.261812548412094,10.712499106696205
2008,SOUTH DAKOTA,16.626533329556082,10.2232630757221
2008,TENNESSEE,6.030545894450334,8.509451299553694
2008,TEXAS,12.113387594723557,14.217021958647225
2008,UTAH,8.344239793149688,15.948626841365021
2008,VERMONT,10.846303501945531,8.569249273916736
2008,VIRGINIA,7.382328654004944,11.132961011038578
2008,WASHINGTON,10.52789367177156,10.030787838803668
2008,WEST VIRGINIA,10.113573021181722,11.745240783275591
2008,WISCONSIN,7.4770213000165064,8.71828626136908
2008,WYOMING,11.808864514968986,23.366144461389162
2012,ALABAMA,5.974148337897134,1.1315248786588405
2012,ALASKA,8.20679099367625,3.728926862896653
2012,ARIZONA,7.161427558496802,-5.31498265637238
2012,ARKANSAS,12.871134179874556,0.18881941435027194
2012,CALIFORNIA,11.341302689079512,-0.7299102531732715
2012,COLORADO,11.771484614441574,-5.047377365958139
2012,CONNECTICUT,4.109322884621602,1.2989995079547345
2012,DELAWARE,7.751483625174016,0.12960336479679313
2012,FLORIDA,6.715553840216137,-1.3603715641735015
2012,GEORGIA,7.68590295722078,-1.7156724420113956
2012,HAWAII,6.044801230591745,-0.864924110653098
2012,IDAHO,9.639942689839899,-2.2380560884260547
2012,ILLINOIS,9.211708516574447,-2.682926829268295
2012,INDIANA,10.582929493823357,0.821848169905115
2012,IOWA,12.090292275574122,-0.9895873704880764
2012,KANSAS,13.523318654923933,-3.1243182975010275
2012,KENTUCKY,7.514814149757587,1.248409187321986
2012,LOUISIANA,7.253615040661043,-0.7242614609833331
2012,MAINE,6.246884428702604,2.561687700131854
2012,MARYLAND,6.691352558813457,1.0267149188793567
2012,MASSACHUSETTS,7.543604376499924,2.140513414398759
2012,MICHIGAN,10.025441024350702,-0.5560343629236297
2012,MINNESOTA,11.906210511536486,-0.9893190611894975
2012,MISSISSIPPI,7.505434087712559,1.6209192788695814
2012,MISSOURI,8.631930599709037,-0.5199399656946824
2012,MONTANA,11.956700917632833,1.693115780062593
2012,NEBRASKA,13.429471643238,1.788577772295552
2012,NEVADA,6.276842638781455,-3.473581213307242
2012,NEW HAMPSHIRE,8.737369448925868,2.6631216493048004
2012,NEW JERSEY,7.791750601396408,-1.2514726047239244
2012,NEW MEXICO,6.166577682861729,0.19317067371986685
2012,NEW YORK,9.793518784055056,1.3157894736842035
2012,NORTH CAROLINA,8.711656441717786,-5.220034359719838
2012,NORTH DAKOTA,27.97172793785565,7.812538040170414
2012,OHIO,10.783462644457709,0.09503896597604644
2012,OKLAHOMA,13.192562582168431,-5.2231404958677725
2012,OREGON,9.251859251859251,-2.584342560553632
2012,PENNSYLVANIA,8.881423298949564,1.2940950920245387
2012,RHODE ISLAND,7.4126854339446435,2.8027282770546114
2012,SOUTH CAROLINA,9.17839088860466,-1.1915508214479176
2012,SOUTH DAKOTA,9.578192529637587,0.6048387096774244
2012,TENNESSEE,9.934181169120926,2.273310704811893
2012,TEXAS,13.231187066027816,-2.2955990587292807
2012,UTAH,11.974802954136422,-5.052885890221271
2012,VERMONT,9.153597509876699,1.8112232460630873
2012,VIRGINIA,8.45141589226477,0.010985630794912993
2012,WASHINGTON,11.81762372497166,-4.269794986550934
2012,WEST VIRGINIA,8.283481870345511,3.6605815167526146
2012,WISCONSIN,9.845604185274981,0.33286390987068426
2012,WYOMING,16.00840516317166,-6.247738511639122
2016,ALABAMA,5.727049004921891,3.8675261169148767
2016,ALASKA,0.7708817742800855,4.059260362188022
2016,ARIZONA,6.299233205097998,5.3457212174680135
2016,ARKANSAS,5.355756791720578,5.794760901103113
2016,CALIFORNIA,10.39312709421023,6.59965942600822
2016,COLORADO,3.0469766891492167,11.231518448646515
2016,CONNECTICUT,5.1196768118583424,2.4012441679626795
2016,DELAWARE,6.0175647836929524,4.519389859703993
2016,FLORIDA,6.603208260348481,4.612417118746226
2016,GEORGIA,7.701155173275986,6.630762257711886
2016,HAWAII,7.35350850872305,5.750096326012555
2016,IDAHO,6.660856244882862,7.562285162353333
2016,ILLINOIS,6.010410782019204,7.304611387746274
2016,INDIANA,6.071618936860967,4.552017630519045
2016,IOWA,3.734171571250222,4.430423951761231
2016,KANSAS,0.8225741482753568,3.9583011923390643
2016,KENTUCKY,5.725413310724892,5.063326374391086
2016,LOUISIANA,-0.8095193913527532,5.107638296316153
2016,MAINE,7.241921647126115,3.625049387593826
2016,MARYLAND,7.817005545286504,2.044665761279618
2016,MASSACHUSETTS,9.528619528619519,4.373495457820109
2016,MICHIGAN,8.278761810405232,5.15309363486216
2016,MINNESOTA,5.44889048388062,4.882689975325172
2016,MISSISSIPPI,3.156746828904322,3.6096574690770655
2016,MISSOURI,5.83946822957615,4.0945389613610494
2016,MONTANA,3.803620483200687,4.517791411042937
2016,NEBRASKA,1.0748537061118446,5.160146150723266
2016,NEVADA,8.634147513029266,4.510542168674703
2016,NEW HAMPSHIRE,7.172732262154846,3.1528189910979165
2016,NEW JERSEY,7.011025680719674,5.483080830989739
2016,NEW MEXICO,4.297126313532051,4.2214958232056565
2016,NEW YORK,8.109116758485868,4.983301927274764
2016,NORTH CAROLINA,6.272933775991607,2.7626718653806615
2016,NORTH DAKOTA,-9.266256059900279,2.2798256603906664
2016,OHIO,5.741671319560759,5.257487082792567
2016,OKLAHOMA,-8.862473668371951,10.273063430359342
2016,OREGON,9.173332067500528,7.018034036068066
2016,PENNSYLVANIA,6.831425383311984,5.1540567554647865
2016,RHODE ISLAND,4.971107912468442,4.26073339423203
2016,SOUTH CAROLINA,7.566397381065526,5.651009706571464
2016,SOUTH DAKOTA,3.470257947397304,4.3848052176978625
2016,TENNESSEE,6.846061555789529,3.61002587650312
2016,TEXAS,-1.751528356567178,6.9694295476659285
2016,UTAH,9.601335838029645,6.215879174172101
2016,VERMONT,4.790716949854956,5.861191541633759
2016,VIRGINIA,5.970889188546047,2.1512782076732906
2016,WASHINGTON,7.989640152258359,7.6208374685896585
2016,WEST VIRGINIA,2.280299306352074,3.213258921021489
2016,WISCONSIN,5.798908807482461,4.325906651488043
2016,WYOMING,-5.228576394924389,6.332249001922219
2020,ALABAMA,9.80674730674731,7.091714104996827
2020,ALASKA,6.064705784102498,6.265419499121427
2020,ARIZONA,12.654580109368974,8.501157122458025
2020,ARKANSAS,8.721171108962844,6.694499017681732
2020,CALIFORNIA,13.831633232246233,8.816418726948672
2020,COLORADO,9.454751403024009,11.513655241048015
2020,CONNECTICUT,6.330398084648792,6.810662428664305
2020,DELAWARE,5.71972409634014,8.533442421763148
2020,FLORIDA,8.846529814271742,10.587421356452564
2020,GEORGIA,10.447506505695149,8.840599897850222
2020,HAWAII,9.565883363843541,6.877757591487144
2020,IDAHO,11.40839921400174,8.371920267426013
2020,ILLINOIS,9.940600978336821,8.93934491749615
2020,INDIANA,9.798697454114858,8.02192782092279
2020,IOWA,7.931702591426504,6.48384947669296
2020,KANSAS,9.6990555153601,7.532014214521521
2020,KENTUCKY,12.19633588509943,5.733617341185315
2020,LOUISIANA,10.3150681961099,7.843228959614623
2020,MAINE,11.559040210725602,7.979468035464299
2020,MARYLAND,8.439935064935057,5.607845154211466
2020,MASSACHUSETTS,11.114573006656281,8.530587150322777
2020,MICHIGAN,11.63536513792236,6.469682429869006
2020,MINNESOTA,8.807426385427997,7.744375118169788
2020,MISSISSIPPI,11.387552218285645,5.218939520391697
2020,MISSOURI,9.411640211640204,6.361426256077807
2020,MONTANA,11.120134940963332,8.617764809662765
2020,NEBRASKA,9.531963470319639,5.658860186953452
2020,NEVADA,8.692133376497257,9.26777502652989
2020,NEW HAMPSHIRE,9.330139642502155,8.373801409171989
2020,NEW JERSEY,9.409907360519497,7.922781412245028
2020,NEW MEXICO,12.11981901328365,6.225100881589429
2020,NEW YORK,10.563118903751656,10.724442325711369
2020,NORTH CAROLINA,9.937060186196955,7.478742894724477
2020,NORTH DAKOTA,9.211927582534617,7.126559172497715
2020,OHIO,9.969658452581086,7.317609786148016
2020,OKLAHOMA,7.732515443431676,9.195971603103835
2020,OREGON,11.431681013159189,9.863472324883693
2020,PENNSYLVANIA,10.328302696516701,8.17021276595744
2020,RHODE ISLAND,12.310277336681551,7.627186009538955
2020,SOUTH CAROLINA,9.86021825169865,7.282053799332422
2020,SOUTH DAKOTA,13.248385741030845,6.789342690440248
2020,TENNESSEE,8.141431688663857,8.171964158856015
2020,TEXAS,6.399938239437986,11.557756486166436
2020,UTAH,12.564417707053055,10.400399923824043
2020,VERMONT,10.596830854323947,5.821403147987025
2020,VIRGINIA,8.740215521780325,6.62250416362582
2020,WASHINGTON,11.22415164369035,9.655147352738114
2020,WEST VIRGINIA,8.665410810027542,10.554561717352406
2020,WISCONSIN,8.474146341463417,7.8742975015260175
2020,WYOMING,3.2465364713737177,9.882249367227903
